id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
21276,2141.0,FACHGRUPPE,7748,Fachgruppe Fachgruppe Lebensversicherung Pensionskassen Sterbekassen der Wirtschaftsgruppe Privatversicherung der Reichsgruppe Versicherungen der Gesamtorganisation der gewerblichen Wirtschaft Geschäftsbericht 1935 1938 Erstattet zu der Mitgliedervers,7748FACHGRUPPEliedervers,chunk_2,
21277,2142.0,FACHKOMMISSION,,Fachkommission Fachkommission Betriebswirtschaft Leben Gesamtverband der Deutschen Versicherungswirtschaft eV s Fragen betriebstechnische der Lebensversicherung,FACHKOMMISSIONerung ... ,chunk_2,
21278,2143.0,FACHMITTEILUNGEN,,Fachmitteilungen Pachmitteilungen der Schweizerischen Treuhand und Revisionskammer Nr 4 s EDV-Checklists und andere Hilfsmittel zur EDV-Revision,FACHMITTEILUNGENRevision. ,chunk_2,
21279,2144.0,FACHWÖRTERBUCH,,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz vom 30. Mai 1906. 5. Auflage von E. Brück. Guttentagsche Sammlung Deutscher Reichsgesetze, Nr. 83. Berlin: W. de Gruyter & Co. 1926. (Z, 5)",FACHWÖRTERBUCHFuW   ... ,chunk_2,
21280,2145.0,FACTS,6134/E,Pacts Pacts through Figure A statistical portrait of EFTA in the European Economic Area Luxembourg Eurostat Statistical Office of the European Communities 1992 15cm 31 poblong size,6134/EFACTSlong size ,chunk_2,
21281,2146.0,FACULTY,,Faculty Faculty of Actuaries in Scotland S. Davidson Andrew Rutherford The history of the Faculty of Actuaries in Scotland 1856 1956,FACULTY856-1956. ,chunk_2,
21282,2147.0,FACULTY,3855,Faculty 3 5 S Faculty of Actuaries in Scotland 1856 1956 A brief description of the social event at the Centenary celebrations Illustration Edinburgh 1956 84 p,3855FACULTY.	(84 p.) ,chunk_2,
21283,2148.0,FADOK,85556,Padok George T Fadoic George T Effektive Design der CODASYL Datenbank Die Macmillan Datenbankkommunikationsreihe New York Macmillan Publishing Company London Macmillan Publishers 1985 A 25 cm Kil 146 S 25349,85556GEORGE T.FADOK. 25349	^ ,chunk_2,
21284,2149.0,FAERDEN,3859,Faerden Karl Faerden Karl Den Norske Aktuarforening i 50 Jahre utgitt av Den Norske Aktuarforening med bidrag fra De Norske Livsforsikringsakaperes Forening Oslo Morten Johansens Boktrykkeri 1954 118 S G 500 W i A,3859KARLFAERDEN        A ,chunk_2,
21285,2150.0,FAESI,,Paesi Hugo a Stranner Henri FH Die Schweiz im Europarat,HUGOFAESIEuroparat ,chunk_2,
21286,2041.0,GILG,91299,Ging Peter Gilg Peter Junge Staatenwelt Die seit dem Zweiten Weltkrieg entstandenen Staaten in der Reihenfolge ihres Eintritts in die Unabhängigkeit Saad Bund 00 1963 60 S,91299PETERGILG.	(60 S.) ,chunk_3,
21287,2042.0,GILG,,Ging Richard Gilg Richard. Die Wirksamkeit des Versicherungsvertrages besonders bei Vereinbarung einer Entschließungsklausel St. Gallen r. K. i. E. 1943 113 S. 19444600 Dr.,RICHARDGILG    (Dr.) ,chunk_3,
21288,2043.0,GILG,2567,Gilg Walter Gilg Walter Zollinger Hans Die Integritätsentächadi güng nach dem Bundesgesetz über die Unfallversicherung Bern Verlag Stampfli & Cie AG 1984 23 cm 122 S 22067,2567WALTERGILG          ,chunk_3,
21289,2044.0,GILJE,31036,Gie Eivind Gie Eivind Analytic graduation of age-specific fertility rates Artikel fra Statistisk Sentralbyra Nr 51 Oslo Central Bureau of Statistics 1972 24 cm 13 S Fig,31036EIVINDGILJE3 S. Fig. ,chunk_3,
21290,2045.0,GILLERT,82081,Gillert Ingeborg 8208l Gillert Ingeborg Medizinisches Taschenwörterbuch 9. Auflage Mit über 200 Abbildungen und einem anatomischen Anhang München: Urban & Schwarzenberg 1957 232 S. Ä 6121 Dr. med.,82081INGEBORGGILLERT       // ,chunk_3,
21291,2046.0,GILLHUBER,87778,Gillhuber Andreas Gillhuber Andreas ATM Internetworking Campusnetze Migrationskonzepte Ausfallsicherheit Fossil Edition Nezte Reihe Network Computing Köln Fossil Verlag GmbH 1997 22 cm 171 S 37558,87778ANDREASGILLHUBER        ^ ,chunk_3,
21292,2047.0,GILLIAND,2710,Gilliand Pierre Gilliand Pierre Rentiers AVS Une andere Bild der Schweiz Ungleichheiten wirtschaftlicher und sozialer Art Mit der Zusammenarbeit von Philippe Eichenberger und Ambros Lutai und mit Beiträgen von Gunter Baigger,"2710PIERREGILLIAND Baigger, ",chunk_3,
21293,2048.0,GILLIAND,86633,Gilliand Pierre Gilliand Pierre Rossini Stéphane. Das Budget Social der Schweiz. Studie im Rahmen des Nationalen Forschungsprogramms Nr. 29 des Nationalen Forschungsfonds. Lausanne: Editions Spéciales 1995,86633PIERREGILLIAND95).      ,chunk_3,
21294,2049.0,GILLIÉRON,,Gilliáron LS BVGFlbel Hrsg. von der Schweizerischen Vereinigung privater Lebensversicherer VPI Mitarbeiters Schneiter LG1,L.GILLIÉRON L.G1 ... ,chunk_3,
21295,2050.0,GILLIÉRON,,Gilliéron Pierre Robert s. Scy Î 302 Georges GPR Code civil suisse et Code des obligations annotés,"PIERRE-ROBERTGILLIÉRONtés   ,.. ",chunk_3,
21296,2181.0,BERGHOFF,82388,82 388 QÜ 30900 »QO Berghoff Kuppui P»rran Volkssterbetafeln schweizerische 1950 60 und 1958 63,82388BERGHOFF958/63. & ,chunk_0,
21297,2182.0,BERGHOFF,82530,82530 Berghoff Tables for assured livea A 194952,82530BERGHOFF 1949-52. ,chunk_0,
21298,2183.0,BERGHOFF,82531/A.B,"82531ab Berghoff Tabellen für Rentner, die a55",82531/A.BBERGHOFFhe a(55). ,chunk_0,
21299,2184.0,BERGHOFF-JSING,5333,Berghoff Jsing Franz. Berghoff Jsing Franz. Die sozialistische Arbeiterbewegung in der Schweiz Ein Beitrag zur Geschichte der sozialen Bewegung in den letzten dreißig Jahren Leipzig Duncker Humblot 1895 XVI 415 S. 507 Dr. Privatdozent,5333FRANZBERGHOFF-JSINGvatdozent),chunk_0,
21300,2185.0,BERGHOLD,,Berghold Gerhard Fabrioius Das neue Devisenrecht 1955 2173 Gerichtsassessor,GERHARDBERGHOLDsassessor),chunk_0,
21301,2186.0,BERGHOLM,,Bergholm Paul Bergholœ Paul Zusammenarbeit und Konkurrenz in der schwedischen Lebensversicherung Schriftenreihe der Österreichischen Gesellschaft für Versicherungsforschung Nr. 2 Berlin Spaeth Linde 1931 S. 1965 1888,PAULBERGHOLM          ,chunk_0,
21302,2187.0,BERGIER,91482,Bergier Jean-François Ségier Jean-François Naissance und Wachstum der Schweizer Industrie Monographien der Schweizerischen Geschichtsgesellschaft Herausgegeben von der Schweizerischen Gesellschaft für Geschichte Francke Verlag 1974 20 cm,91482JEAN-FRANCOISBERGIER 20  cm.  ,chunk_0,
21303,2188.0,BERGIUS,84247,Bergius Rudolf. Bergius Rudolf. Psychologie des Lernens Eine Einführung in die moderne Forschung 2. unveränderte Auflage Urban Taschenbücher Band 141 Stuttgart Berlin W Kohlhammer 1972 19 cm 179 313954,84247RUDOLFBERGIUS179 313954,chunk_0,
21304,2189.0,BERGMAIER,390,Bergmaier Hanna. Bergmaier Hans. Aktuelle Betrachtungen zu Kernenergie und Energiepolitik in der Schweiz. Wirtschaftspolitische Mitteilungen November 1975 Zürich Wirtschaftsförderung 1975 30 cm 1110 S,"390HANSBERGMAIER. 11,10 S.",chunk_0,
21305,2190.0,BERGMANN,,"Bergmann Otto. Bergmann, Otto und Bolwin. Auskunftsbuch über das Versicherungswesen Berlin Wilmersdorf Verl Deutsche Versicherungs Presse 1922. 255 S. 1059 S.",OTTOBERGMANNS.)1059.	S,chunk_0,
21306,2141.0,WOERNER,,Wörner Gerhard förrner Gerhard. Die deutsche Sozialversicherung als Konkurrent der Privatversicherung Veröffentld Deutsch Verf Vere Wissenschaft Heft 38 Berlin 1926 S. 6776f Prof. Dr. A,GERHARDWOERNER)        A,chunk_9,
21307,2142.0,WOERNER,2313,Wörner Gerhard Wörner Gerhard Grundriss der Versicherungslehre Buch I Allgemeine Versicherungslehre C2A Leipzig 1910 VII If 174 S Dr. Prof. Leipzig,2313GERHARDWOERNER        /j,chunk_9,
21308,2143.0,WOERNER,,Wörner Kais Bullinger Hans Jörg WK Prieto Juan Wissensmanagement heute Daten Fakten,KAIWOERNERFakten ...,chunk_9,
21309,2144.0,WOERNER,6170,Woerner Otto. Gesetz zur Regelung der landwirtschaftlichen Schuldverhältnisse vom Juni 1933 nebst Vollzugsverordnungen sowie den Vorschriften über die Zinsenenkung und den Vollstreckungs- und Pächterchutz mit Nachtrag Textausgabe,6170OTTOWOERNERxtausgabe ,chunk_9,
21310,2145.0,WOERTERBUCH,,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz Vom 30 Mai 1908 7. Auflage Guttentagsche Sammlung Deutscher Reichsgesetze Nr 83 Berlin W de Gruyter & Co 1932 VIII 563 56 S",WOERTERBUCHionary ...,chunk_9,
21311,2146.0,WOERTERBUCH,87876,Wörterbuch das neue deutsche für Schule und Beruf Heyne Sachbuch 2000 München Wilhelm Heyne Verlag 1997 18 cm XXXVI 1064 S 37735,87876WOERTERBUCH64 S.37735,chunk_9,
21312,2147.0,WOERTERBUCH,84426,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz vom 30. Mai 1908. 7. Auflage. (20. bis 23. Tausend) Guttentagsche Sammlung Deutscher Reichsgesetze. Nr. 83. Berlin: W. de Gruyter & Co. 1932. (VIII, 563, 56 S.)","84426WOERTERBUCHronik, Deu",chunk_9,
21313,2148.0,WOERTERBUCH,81439,Wörterbuch Wörterbuch der Datenverarbeitung mit Anwendungsgebieten in Industrie Verwaltung und Wirtschaft Dictionary of data processing including applications in industry administration and business Dictionnaire du traitement des données et de son applic,81439WOERTERBUCHe son appl,chunk_9,
21314,2149.0,WOERTERBUCH,BV 85,Wörterbuch8 VWörterbuch der Datenverarbeitung mit Anwendungsgebieten in Industrie Verwaltung und Wirtschaft « Dictionary of data processing including applications in industry administration and business Dictionnaire du traitement des données et de son a,BV 85WOERTERBUCHt de son a,chunk_9,
21315,2150.0,WOERTERBUCH,6196,Wörterbuch Wörterbuch der Europäischen Gemeinschaft Zürich wf Gesellschaft zur Förderung der schweizerischen Wirtschaft 1990 15 cm 143 SG Hrsger,6196WOERTERBUCH Hrsger	^*,chunk_9,
21316,2051.0,SWISS,12510/B,Swiss Swiss federal ordinance governing the supervision and registration of occupational pension schemes BVV 1 OPP 1 of 29 June 1983 English translation of official text Poseux Zurich PRASA Pierre Rieben Actuaire SA 1984 J 21 cm S G Hrsge,12510/BSWISS]. G Hrsge,chunk_8,
21317,2052.0,SWISS,98163,Schweizerisches Finanzjahrbuch « Annuaire financier suisse Annuario finanziario svizzero M 978 J Chiasso Elvetica Edizioni SA 1970 22 cm 1503 S 1647922363,"98163SWISS79,22.363 ",chunk_8,
21318,2053.0,SWISS,5361/8,Swiss insurance and reinsurance The Review Vol 84 1953 Ho 3875 p 1009 1035,5361/8SWISS009-1035) ,chunk_8,
21319,2054.0,SWISS,12585,Swiss Pension Fund Law Federal Law on the Occupational Old Age Survivors and Disability Benefit Plan Loi fédérale sur la prévoyance professionnelle vieillesse sur vivants et invalidité LPP English translation of official text Translated by,12585SWISSnslated by,chunk_8,
21320,2055.0,SWISS,12586,Swiss Bundesgesetz über die berufliche Alters- Hinterlassenen- und Invalidenvorsorge BVG Englisch Übersetzung des offiziellen Textes,12586SWISSTranslated,chunk_8,
21321,2056.0,SWISS,87487,"Swiss Stock Guide 9798. Compiled and edited by Verlag Finanz und Wirtschaft AG with the cooperation of the Credit Suisse Group, the Swiss Bank Corporation Basel, and the UBS Zurich. Zurich: Verlag Finanz und Wirtschaft AG 1997. 30 cm. 426 S.","87487SWISScm, 426 p.",chunk_8,
21322,2057.0,SWISS,87036,S W I S Swiss US income tax treaty Convention between the United States of America and Switzerland for the avoidance of double taxation with respect of taxes on income signed on October 2 1996 Authors Peter R Altenburger Walter H Boss ao,87036SWISSBoss a.o.),chunk_8,
21323,2058.0,SWISS-,,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz Vom 30. Mai 1908 7. Auflage Guttentagsche Sammlung Deutscher Reichsgesetze Nr 83 Berlin W de Gruyter & Co 1932 VIII 563 56 S","SWISS-merce .., ",chunk_8,
21324,2059.0,SWISS 1969,94120,Swiss Swiss economy in 1967 Publby the Swiss Credit Bank Zürich 1968,94120SWISS 1969h 1968- * ,chunk_8,
21325,2060.0,SWISS CIVIL CODE,72323,Swi Civil Code Swiss Civil Code the English version by Ivy Williame Revised photomechanical reproduction of the 1923 edition with vocabularies and notes and an introduction volume by I W The sources of law in the Swiss Civil Code 4 vol,72323SWISS CIVIL CODEode . 4 vo,chunk_8,
21326,2141.0,SCHENK,,Schenk Karl Schenk Carl Lebensvorgänge und Lebensmittel Beobachtungen und praktische Winke unter besonderer Berücksichtigung der Eidgenössischen Lebensmittelverordnung vom 23. Februar 1926 Mit 31 Abb 14 Tausend Meiringen WLoeptien 1928 192 S,KARLSCHENK).	(192 S.,chunk_7,
21327,2142.0,SCHENK,10208,Schenk Peter. Schenk Peter. Die Verantwortlichkeit in der Aktiengesellschaft. Pflichten und Verantwortung der Gründer sowie der Mitglieder der Verwaltung und Geschäftsführung einer schweizerischen Aktiengesellschaft. Zürich: Verlag Management A,10208PETERSCHENKnagement A,chunk_7,
21328,2143.0,SCHENK (D),84434,84434 Schenk D Bestand an Computern in der Schweiz 1975,84434SCHENK (D)weiz 1975 ,chunk_7,
21329,2144.0,SCHENKEL,,Schenkel Paul Schenkel Paul Die Pfändung und Verwertung von Versicherungsansprüchen Blätter Schuldbetreibung u Konkurs Jg 8 1944 H S 18,"PAULSCHENKEL, S. 1-8. ",chunk_7,
21330,2146.0,SCHENKEL (CH/IK),85709,85709 Schenkel J. CHIK Hoppe Ralph Mempel Matthias. Oracle Designer R 21 Effiziente Softwareentwicklung von der Analyse bis zur Implementierung Bonn: Addison Wesley Longman Inc 1998 25 cm 773 S. CD-ROM,"85709J.SCHENKEL (CH/IK)l CD-ROM, ",chunk_7,
21331,2147.0,SCHENKER,94613,Schenker Ernst Schenker »Ernst Aebli Fritz Unsere Gotthardbahn Schweizerisches Jugend Schriftenwerk Tir 916 Illustr Zürich Schweizer Jugend Schriftenwerk 1965 48 S,94613ERNSTSCHENKER  (48 S.) ,chunk_7,
21332,2148.0,SCHENKER,12405,Sehender Franz F. Schenker Franz. Die Voraussetzungen und die Folgen des Schuldnerverzugs im schweizerischen Obligationenrecht. Übersicht Würdigung und Kritik Diss. Univ. Freiburg Arbeiten aus dem juristischen Seminar der Universität Freiburg,12405FRANZSCHENKERreiburg Sc,chunk_7,
21333,2149.0,SCHENKER,,Schenker 0 Schenker 0 Eine lineare Integralgleichung auf dem Gebiet der Lebensversicherung Mitt. Ver. Schweiz. Vereinigung Mathematiker Heft 11 Bern: Stämpfli 1916 S. 3763 Dr,O.SCHENKER63) (Dr.) ,chunk_7,
21334,2150.0,SCHENKER,1461,Schenker Otto Schanker Otto Die Zusicherung von Eigenschaften beim Kauf Diss. Univ Bern Abhandlungen zum schweizerischen Recht NF 267 Heft Bern Verlag Stampfli & Cie 1949 24 cm VIf 62 S,1461OTTOSCHENKER.VIf62 S. ,chunk_7,
21335,2121.0,PARKINSON,5545,Parkinson C Northcote 5 O Parkinson C Northcote Favoriten und Außenseiter Eine Studie über den Erfolg in Wirtschaft und Gesellschaft Mit Zeichnungen von Osbert Lancaster Wien Econ Verlag 1962 170 S 8069,5545C. NORTHCOTEPARKINSON S.) 8069 ,chunk_6,
21336,2122.0,PARKINSON,5481,Parkinson C. Northcote Parkinson. Norwicko alles von unserem Geld. Eine Studie über die Steuern. Mit Zeichnungen von Osbert Lancaster. Düsseldorf: Econ Verlag 1960. 5516 193 S,5481C. NORTHCOTEPARKINSON (193 S.) ,chunk_6,
21337,2123.0,PARKINSON,5484,Parkinson C. N. Parkinson C. Northcote Parkinsons Gesetz und andere Untersuchungen über die Verwaltung Illustrv Osbert Lancaster Ins Deutsche übertragen und mit einigen erklärenden Fußnoten versehen von Richard Kaufmann Düsseldorf: Econ Verlag,5484C. N.PARKINSONrf:Econ Ve,chunk_6,
21338,2124.0,PARLAMENTARISCHE,,Parlamentarische Parlamentarische Initiative Sozialversicherungsrecht Vertiefte Stellungnahme des Bundesrates vom 17. August 1994 s Initiative parlamentarische Sozialversicherungsgesetz Vertiefte Stellungnahme,PARLAMENTARISCHElungnahme ,chunk_6,
21339,2125.0,PARMENTIER,,Parmentier Claudes Jacquesmin Alex P. Cardyn Charles La double imposition économique des bénéfices de sociétés et les mesures d allégement,CLAUDEPARMENTIERlégement. ,chunk_6,
21340,2126.0,PARPAN,94315,Parpan Rudolf 94 315 Parpan Rudolf Über die Bedeutung von Treu und Glauben im Versicherungsvertragsrecht Zürich: Juris-Verlag 1947. 144 S.,94315RUDOLFPARPANDr.iur. ) ,chunk_6,
21341,2127.0,PARTHIER,5103/58,Parthier H. Parthier H. Unterlagen zum Vortrag Besonderes zur Technik der Pensionsversicherung 11 Stuttgart 193 11 S,5103/58H.PARTHIER  (11 S.) ,chunk_6,
21342,2128.0,PARTHIER,7885/8,Parthier Hans Parthier Hans Besonderes zur Technik der Pensionsversicherung. A.S.a.Blätter für Versicherungsmathematik und verwandte Gebiete Bd. 38 Heft 3 00 1938 29 S,7885/8HANSPARTHIER.	(29 S.) ,chunk_6,
21343,2129.0,PARTICIPATION,,Partie ipation Participation in der Berufsausübung und im Betrieb Mitbestimmung im Beruf und im Betrieb,PARTICIPATION Betrieb. ,chunk_6,
21344,2130.0,PARTICIPAZIONE,,Participazione Participation nella professione e nell azienda mitbestimmung im beruf und im Betrieb,PARTICIPAZIONE Betrieb. ,chunk_6,
21345,2131.0,LINDEMANN,7530,Lindemann M a i Lindemann Max Die auf die Errichtung und den Geschäftsbetrieb von Versicherungsgesellschaften und Versicherungsanstalten bezüglichen gesetzlichen und verordnungsmässigen Bestimmungen des Königreichs Bayern Niederbayern MJKummer 189,7530MAXLINDEMANNKummer 189,chunk_5,
21346,2132.0,LINDEMANN,71028,"Lindemann Otto ff. r. Lindemann Otto. Umsatzsteuergesetz vom 24. Dezember 1919 in der Fassung vom 8. April 1922 mit den Ausführungsbestimmungen. Guttentagsche Sammlung Deutscher Reichsgesetze, Hrsg. 132 Berlin: W. de Gruyter 1923. (492 S)",71028OTTOLINDEMANN	£492 S.) ,chunk_5,
21347,2133.0,LINDEN,,Linden Christian a Tauer Erich L. Ch. Private Krankenversicherung,CHRISTIANLINDENsicherung ,chunk_5,
21348,2134.0,LINDENBERG,,Lindenberg Otto. Lindenberg Otto. 50 Jahre Geschichte einer Spekulationsbank Ein Beitrag zur Kritik des deutschen Bankwesens Berlin: Hayns Erben 1903. 246 S,OTTOLINDENBERG	(246 S.) ,chunk_5,
21349,2135.0,LINDENMANN,12633,Lindenmann Alfred Lindenmann Alfred Bäume und Sträucher im Nachbarrecht Hrsg. vom Verband Schweizerischer Gärtnermeister 4. völlig neubearbeitete Auflage Baden: Bucadruckerei A. G. Baden 1988 21 cm 117 142 S 27402 W Kein,12633ALFREDLINDENMANN2	W (Kein ,chunk_5,
21350,2136.0,LINDENMANN,12606,Liudenmann Alfred Lindenmann Alfred Bäume und Sträucher im Nachbarrecht Kantonale Bestimmungen über Bäume und Sträucher im Nachbarrecht 3. Auflage Baden Verband Schweizerischer Gärtnermeister Herausgeber 1980 A 21 cm 89101 S. 22874 K,12606ALFREDLINDENMANNS. 22874	K,chunk_5,
21351,2137.0,LINDENMANN,1839,Lindenmarin Alfred. Liana enmann Alfred. Bäume und Sträucher im Nachbarrecht. Herausgegeben vom Verband Schweizerischer Gärtnermeister. Mit Beilage Anhang III Kantonale Bestimmungen über Bäume und Sträucher im Nachbarrecht. Laufenburg: Buchdruckerei.,"1839ALFREDLINDENMANNlcert, (19",chunk_5,
21352,2138.0,LINDER,91290,Linder Albert Linder Albert Dr. Adolf Jöhr Präsident des Verwaltungsrates der Schweizerischen Kreditanstalt Zürich Biographische Skizze zu Lebzeiten von A. L. S. A. Schweizerkopf der Gegenwart Band 1 Zürich 1945 32 S.,91290ALBERTLINDER.	(32 S.) ,chunk_5,
21353,2139.0,LINDER,72163,Linder A. De la meilleure méthode pour dégager et mesurer la tendance du mouvement naturel de la population Extrait Congrès International de la Population Paris 1937 Paris: Hermann Cie 1937,"72163A.LINDER-	(43,) • ",chunk_5,
21354,2140.0,LINDER,3345,Linder Arthur Linder Arthur. Statistische Methoden für Naturwissenschaftler Mediziner und Ingenieure. Zugrundegelegte und stark erweiterte Auflage. Lehrbücher und Monographien aus dem Gebiet der exakten Wissenschaften. Mathematische Reihe Band 3,3345ARTHURLINDERe. Band 3),chunk_5,
21355,2161.0,JAHRE,1517/3,Jahre Jahre 50 materielle Versicherungenauf sieht nach dem Gesetz vom 12. Mai 1901 Kerausg v Prof. Dr. Walter Hohrbeck Band III Teraicherungsaufsicht im In- und Ausland Rach- Echlageregister über die Veröffentlichungen der Aufsichtsbehörde für d,1517/3JAHREörde für d,chunk_4,
21356,2162.0,JAHRE,3783,Jahre Jahre 50 Mathematisch-versicherungstechnisches Seminar der Universität Bern 1902 1952 Gedenkfeier 1952 Mit 5 Portr. Bern Stämpfli 1953 44 S,3783JAHRE.	(44 S.) ,chunk_4,
21357,2163.0,JAHRE,6630,Jahre Jahre 50 H Meidinger Co Basel 1900 1950 Illustr Basel 1950 C 294,6630JAHRE50. C 294 ,chunk_4,
21358,2164.0,JAHRE,7708,Jahre Jahre 50 Nürnberger Lebensversicherungsbank 1884 1934 Nürnberg 1934 39 S,7708JAHRE.	(39 S.) ,chunk_4,
21359,2165.0,JAHRE,7716,Jahre 50 Schaffhauser Kantonalbank 1883 1932 Schaffhausen Lempen Cie Dr 1933 25 S,7716JAHRE.	(25 S.) ,chunk_4,
21360,2166.0,JAHRE,94750,Jahre Jahre 50 Schweizer Woche 1917 1967 Illustr Bern 1967 35 S,94750JAHRE.	(35 S.) ,chunk_4,
21361,2167.0,JAHRE,6629,Jahre Jahre 50 Schweizerische Arbeitgeber-Zeitung 1906-1956 Herausgeber Zentralverband Schweiz-Arbeitgeber-Organisationen Zürich 1956 783 S 511,6629JAHRE3 S.) 511 ,chunk_4,
21362,2168.0,JAHRE,97193,Jahre Jahre 50 Schweizerische Käseunion AG 1914 1964 Illustr Bern 1965 83 S,97193JAHRE)	(83 S.) ,chunk_4,
21363,2169.0,JAHRE,97047,Jahre oder Jahre 50 Schweizerische Lebensversicherungs und Rentenanstalt in Zürich vormals Schweizerische Rentenanstalt Beilage zu No 24 der Zürcher WochenChronik vom 13. Juni 1908 50 cm 4 S 2 Abb 3 PortrTaf,97047JAHRErtr.-Taf. ,chunk_4,
21364,2170.0,JAHRE,94816,Jahre Jahre 50 Schweizerische Vereinigung für Innenkolonisation und industrielle Landwirtschaft Jubiläumsaut schrift Zürich 1968 Zürich 1968 8° 72 S ill,"94816JAHRE S., ill. ",chunk_4,
21365,2061.0,CHAMBERS,,Charnu ers s Pryde James Mathematical tables consisting of logarithms of numbers 1 to 108000,CHAMBERS08000 ... ,chunk_1,
21366,2062.0,CHAMBONNAUD,,L s Cody Sherwin L art de faire des affaires 1912 950 professeur,LCHAMBONNAUDofesseur) ,chunk_1,
