id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
12253,1245.0,HORN,,Horn Herbert s Langenscheidt s Handwörterbuch Französisch 1995,HERBERTHORN       ). ,chunk_4,
12254,1246.0,HORN,,"Horn, Paul. Horn, Paul. Über die neuere Rechtsprechung bei Unfallneurosen mit besonderer Berücksichtigung der Entscheidungen des Reichsgerichts und des Reichsversicherungsamtes Berlin. Schoetz 1915. 40 S.","PAULHORN(40 S.) , ",chunk_4,
12255,1247.0,HORNBOSTEL,,Orntoetel Henri s Polak Nico J. La circulation au capital dans l'entreprise et la distribution du crédit 1935,HENRIHORNBOSTEL     1935 ,chunk_4,
12256,1248.0,HORNBY,83841,"Hornby AS. Hornby AS. Oxford Advanced Learner's Dictionary of Current English. Chief editor A. P. Cowie. 4th edition, 6th impression. Oxford: Oxford University Press, 1993. 22 cm. A XIX 1579 P 32705.",83841A. S.HORNBY P. 32705 ,chunk_4,
12257,1249.0,HORNBY,85051,"Hornby As. Oxford students dictionary of current English. With the assistance of Christina A. Ruse. Ninth impression revised and updated. Oxford: Oxford University Press, 1984. 19 cm. 769 p. 22879",85051A. S.HORNBY9 p 22879 ,chunk_4,
12258,1250.0,HORNSTEIN,5632,Hornstein Anton von 6 3 Z Hornstein Anton von Handbuch des Warenverkehrs Alles Wissenswerte Über Transport und Spedition Außenhandel Zahlungsverkehr Versicherungswesen Lagerhausgewerbe zusammengefasst für den Praktiker Thun München Ot,5632ANTON VONHORNSTEINMünchen:Ot,chunk_4,
12259,1211.0,DUDEN,84855,Duden Duden Kommafunkt und alle anderen Satzzeichen Mit umfangreicher Beispielsammlung Von Dieter Berger 2. neu bearbeitete und erweiterte Auflage Die Duden Taschenbücher Band 1 Mannheim Wien Zürich Bibliographisches Institut J. Dudenverlag 1,"84855DUDENverlag, (1",chunk_2,
12260,1212.0,DUDEN,BV 70/1,Duden 3 V Duden Komma Punkt und alle anderen Satzzeichen Mit umfangreicher Beispielsammlung Von Dieter Berger Duden Taschenbuch Band 1 Mannheim Zürich Bibliographisches Institut Dudenverlag 1968 8U 208 S 10875,BV 70/1DUDEN08 S.10875,chunk_2,
12261,1213.0,DUDEN,BV 70/4,Duden Duden Lexikon der Vornamen Herkunft Bedeutung und Gebrauch von mehr als 3000 Vornamen Von Günther Drosdowski Duden Taschenbücher Band 4 Mannheim Zürich bibliographisches Institut Dudenverlag 1968 8° 237 S 75 Abb 10500,BV 70/4DUDEN Abb.10500,chunk_2,
12262,1214.0,DUDEN,83211,DudenDuden Das Wörterbuch der deutschen Fachausdrücke 5vollständig Überarb eitet und eine ergänzte Auflage Hrsg. und bearbeitet von der Redaktion Naturwissenschaft und Medizin Leitung Karl Heink Ahlheim Auf Grund einer Materialsammlung von He,83211DUDENung von He,chunk_2,
12263,1215.0,DUDEN,87979,Duden Duden Die deutsche Rechtschreibung Das Standardwerk zu allen Fragen der Rechtschreibung 2 komplette Dudenbände auf 1 CD-ROM Version 20 21 völlig neu bearbeitete Auflage 1996 auf der Grundlage der neuen amtlichen Rechtschreibregeln und 20,87979DUDENn und 20. ,chunk_2,
12264,1216.0,DUDEN,BV 91,Duden Duden Rechtschreibung der deutschen Sprache 21 völlig neu bearbeitete und erweiterte Auflage Hrsg. von der Dudenredaktion auf der Grundlage der neuen amtlichen Rechtschreibregeln Redaktionelle Bearbeitung Werner Scholze Stubenrecht und Matthias,BV 91DUDENnd Matthia,chunk_2,
12265,1217.0,DUDEN,91,Duden Duden Rechtsschreibung der deutschen Sprache und der Fremdwörter 17. neu bearbeitete und erweiterte Auflage Herausgegeben von der Dudenredaktion Im Einvernehmen mit dem Institut für deutsche Sprache Der Große Duden Band I Mannheim Wien Zürich Bibl,91DUDENürich:Bibl,chunk_2,
12266,1218.0,DUDEN,4568,Duden Duden Rechtschreibung der deutschen Sprache und der Fremdwörter 15. erweiterte Auflage Jubiläumsausgabe völlig neu bearbeitet von der Dudenredaktion unter Leitung von Paul Grebe Der große Duden Band 1 Mannheim: Budenverlag des Bibliographischen,4568DUDENiographisc,chunk_2,
12267,1219.0,DUDEN,81188,Duden 81188 Duden Rechtschreibung der deutschen Sprache und der Fremdwörter bearbeitet von der Duden-Schriftleitung des bibliographischen Instituts herausgegeben von Horst Klein 13 Lizenzauflage für die Schweiz 2 Zürich Fretz Wasmuth 1948 78690,81188DUDEN   (78+690,chunk_2,
12268,1220.0,DUDEN,,"Duden, K. Duden, K. Der Große Duden Rechtsschreibung der deutschen Sprache und der Fremdwörter Bearb. Otto Basler unter Mitarbeit Leipzig Bibliogr Inst AG 1934 669 S 2301",KDDUDENS.)2301...,chunk_2,
12269,1231.0,ROMANO (L),83827,83827 Romano LF Feindiagnose im Hochbau Arbeitsgruppe Herbert Hediger Bruno Dürr ua Impulsprogramm IP Bau Bern Bundesamt für Konjunkturfragen 1993 30 cm 325 S,83827ROMANO (L)30cm.325 S,chunk_7,
12270,1232.0,ROMANO (L),83828,83828 Romano L. Massaufnahme Aufnahmetechniken Randbedingungen Kalkulationsgrundlagen Sachbearbeitung Heinz Hirt Ralph Ammann Impulsprogramm IP Bau Bern Bundesamt für Konjunkturfragen 1992 30 cm 63 S,83828ROMANO (L)30cm.63 S.,chunk_7,
12271,1233.0,ROMANO (L),82029,82029 Romano L. Aspekte des rechtlichen der Siedlungserneuerung Projekt Baurecht Impulaprogramm BauErhaltung und Erneuerung Bern Bundesamt für Konjunkturfragen 1991 — 30 cm 151 S,82029ROMANO (L)m. 151 S. ,chunk_7,
12272,1234.0,ROMANO (L),83415,83415 Romano L Probleme mit verputzter Außenwärmedämmung Problems mit der thermischen Isolation exterior enduit Baumängel Behebung und Vorbeugung im Dofauta in der Konstruktion remdes et Prävention,83415ROMANO (L)övention. ,chunk_7,
12273,1235.0,ROMANO (L),83416,83416 Romano L. Verputzschäden Dégât aus crepls Bearbeitet vom Institut für Hochbauforschung ETH. Übersetzung ins Französische René Kehrli Baumängel Behebung und Vorbeugung K. Défauts dans la construction concernant et préventive.,83416ROMANO (L)es  et prö,chunk_7,
12274,1236.0,ROMANO (L),83417,83417 Romano L. Risse im Mauerwerk und ihre Auswirkungen Pissures dans la maçonnerie et leurs effets Bearbeitet vom Institut für Hochbauforschung STHZ Übersetzung ins Französische Uarta Pormanova Baumängel Behebung und Vorbe,83417ROMANO (L) und Vorbe,chunk_7,
12275,1237.0,ROMANO (L),86312,86312 Romano HG I Dokumentation Gebäudebestand Schweiz Stand 11990 Anzahl Gebäude bauliche Nutzflächen Bern Bundesamt für Konjunkturfragen 1991 50 cm 34 S,86312H.G.ROMANO (L)cm. 34 S. ,chunk_7,
12276,1238.0,ROMANO (L),86313,66 333 Roman HG L Bauerneuerung Architektur im Dialog Impulsprogramm Bau Erhaltung und Erneuerung Bern Bundesamt für Konjunkturfragen 1991 30 cm 56 S,86313H.G.ROMANO (L)cm. 56 S. ,chunk_7,
12277,1239.0,ROMANO (L),86348,86 348 Romano L Bauerneuerung Was tun Eine Uetersichernt für Eigentümer Mieter und Planer Bern Bundesamt für Konjunkturfragen 1991 30 cm 66 S,86348ROMANO (L)cm. 66 S. ,chunk_7,
12278,1240.0,ROMANO DA SALVE,93137,Roma na da Salve Carlo Romano da Salve Carlo Geppetto die Schuhmacher des Dorfes Szenen an der tessinischen Grenze Französische freie Adaption von AE Jeanrenaud Titel des 6. Originals Geppetto der Schuster des Dorfes Lausanne,93137CARLOROMANO DA SALVE. ) Lausan,chunk_7,
12279,1201.0,BRUNNER,1252,Brunner Max. Das zürcherische Nachbarrecht. Rorschach: E. Löpfes Bens 1928. VII. 215 S. 229. Dr. Rechtsanwalt,1252MAXBRUNNERlt)    ^'*,chunk_1,
12280,1202.0,BRUNNER,72267,Brunner Max. Brunner Max. Handbuch über Fragen aus dem Mietrecht. Rorschach: E. Löpfes Benz 1927 XI 444 S 1692 P. Dr. Rechtsanwalt J. S.,72267MAXBRUNNER       jS/,chunk_1,
12281,1203.0,BRUNNER,6151,Brunner Max. Brunner Max. Das Recht des Hauseigentümers. Genau verständliche Darstellung der für den Hauseigentümer in Frage kommenden Gesetzesbestimmungen. Zürich: Polygraph-Verlag 1925. 128 S. 2006 • W Dr. Rechtsanwalt J,6151MAXBRUNNERwalt)    J,chunk_1,
12282,1204.0,BRUNNER,,Brunner Uraulas Kommentar zum Urwaltschutzgesetz Verfasst von UB,URSULABRUNNER'B'    ...,chunk_1,
12283,1205.0,BRUNNER,,Brunner William. Sur les surfaces de niveau du potentiel. Extrémité de l'Enseignement mathématique 1929. Genève 1929. 2 S.,WILLIAMBRUNNER29.	(2 S.),chunk_1,
12284,1206.0,BRUNNER-GYR,2979,Brunner Gyr A C. Brunner Gyr A C. AHV Revision oder Reform 7. Sonderdruck aus der Schweizerischen Arbeitgeber-Zeitung 1965 Kr 3436 ZuchERuegg Dr 1963 233,2979A. C.BRUNNER-GYR63.	(233.),chunk_1,
12285,1207.0,BRUNNER-PETERS,,Brunner Peter Rebecca as Recht das der direkten Bundessteuer 1995 The direct federal tax law 1995 e droit de impôt fédéral direct 1995 La legislazione sull'imposta federale diretta 1995 Hrsg. von Ferdinand Zuppinger RBP,"REBECCABRUNNER-PETERS'B'-P"" ...",chunk_1,
12286,1208.0,BRUNNER-SCHMID,5130/12,Brunner-Schmidt R. O. 30 Brunner-Schmidt R. Fünfundzwanzig Jahre Generalagent der Schweizerischen Lebensversicherungen und Rentenanstalt 1915 1940 Zürich 1940 21 cm 15 S,5130/12R.BRUNNER-SCHMID cm. 15 S.,chunk_1,
12287,1209.0,BRUNO,,"Bruno A. Bruno A. Codice civile del Regno d'Italia illustrato con le principali decisioni delle Corti del Regno. Duodecima edizione con le nuove leggi sulla cittadinanza e le disposizioni emanate durante la guerra. Firenze: G. Barbèra 1923. (VIII, 818 S)","ABRUNOli,818 S.)",chunk_1,
12288,1210.0,BRUNOT,,3 r u n o t »Ferdinand Brunot Ferdinand. Observations sur la grammaire de l'Académie française. Paris : E. Droz 1932. 127 p,FERDINANDBRUNOT.	(127 p.),chunk_1,
12289,1211.0,KYNG,,Kyng Hortens Greenbaum Joan KM1 Design at workcooperative design of computer systems,MORTENKYNGr systems.,chunk_5,
12290,1212.0,KYRER,,Kyrer Alfred B. Steuern internationale Ifgl 9 Österreich,"ALFREDKYRERsterreich,",chunk_5,
12291,1213.0,L,86738 86739 86740,Tochtermann Daniel Marrett Dieter Wonnungsbedarf 1995 2010 Perspektiven des regionalen Wohnungsbedarfs in der Schweiz Schriftenreihe Wohnungswesen Band 60 Bern Bundesamt für Wohnungswesen Hrsg. 1995 • 30 cm 38 S,86738 86739 86740L.86'738 = ,chunk_5,
12292,1214.0,L,81630,81630 L Braeholz Anton Handbuch der Anstrich- und Beschichtungstechnik 1978,81630L. (1978). ,chunk_5,
12293,1215.0,L,"81916/1,2",8191612 I Gmür Roland Caviezel Werner Mietrecht Mieterschutz Leitfaden für die Praxis 2 Expl,"81916/1,2L2 Expl.). ",chunk_5,
12294,1216.0,L,85098,85098 L Dürr Carl Werkvertrag und Auftrag Kommentar der Art 363 bis 379 und 394 bis 406 OR Viera Verlag GDürr 1983 21 cm 208 S,85098Lcm.208 S. ,chunk_5,
12295,1217.0,L,85100,85100 L. Gauch Peter Der Werkvertrag Ein systematischer Grundriss 3. Auflage Zürich Schulthess Polygraphischer Verlag 1985 25 cm XXXVIII 600 S,"85100LII,600 S. ",chunk_5,
12296,1218.0,L,85101,85101 L Reber Hans J. Rechtshandbuch für Bauunternehmer Bauherr Architekt und Bauingenieur 4. Auflage. Dietikon: Baufachverlag AG Zürich 1983. 25 cm. 396 S.,85101Lcm.396 S. ,chunk_5,
12297,1219.0,L,83016,83016 L Energiekonzept Das Schweizerische Zusammenfassung Bern 1978,"83016Lern 1978, ",chunk_5,
12298,1220.0,L,83065,83065 L. Herzig Felix Widmer Robert Zeitgemäße Handelskorrespondenz,83065Lon- denz. ,chunk_5,
12299,1221.0,WALLINGER,84065,84065 Wallinger Langeneicher Taschenwörterbuch der spanischen und deutschen Sprache,84065WALLINGER Sprache. ,chunk_9,
12300,1222.0,WALLINGER,84072,84072 Wallinger Doucet Michel Wörterbuch der deutschen und französischen Rechtssprache Französisch Deutsch Deutsch Französisch,84072WALLINGERnzösisch. ,chunk_9,
12301,1223.0,WALLINGER,84073,84075 Wallinger Conte Giuseppe Wörterbuch der Rechts- und Wirtschaftssprache Italienisch-Deutsch-Deutsch- Italienisch,84073WALLINGERlienisch. ,chunk_9,
12302,1224.0,WALLINGER,84074,84074 Wallinger Becher Herbert J. Wörterbuch der Rechts- und Wirtschaftssprachen Teil I Spanisch-Deutsch Band II Deutsch-Spanisch,84074WALLINGERa- niach. ,chunk_9,
12303,1225.0,WALLINGER,84075,84075 Wallinger Handwörterbuch des Steuerrechts unter Einschluss von betriebswirtschaftlicher Steuerlehre Finanzrecht Finanzwissenschaft,84075WALLINGERenechaft. ,chunk_9,
12304,1226.0,WALLINGER,84076,84076 Wallinger Sommer Werner Schönfeld Martin Management Dictionary,"84076WALLINGERctionary, ",chunk_9,
12305,1227.0,WALLINGER,84088,84088 Wallinger Möglichkeiten der Durchsetzung der Steuerharmonisierung in der Schweiz,84088WALLINGER Schweiz. ,chunk_9,
12306,1228.0,WALLINGER,84097,84097 Wallinger Außensteuerreformgesetz,84097WALLINGERormgesetz ,chunk_9,
12307,1229.0,WALLINGER,84098,84098 Wallinger Steuersystem Das schweizerische wie es sein könnte,84098WALLINGERn könnte. ,chunk_9,
12308,1230.0,WALLINGER,84103,Wallinger Hensel. Johannes. Die Verfassung als Schranke des Steuerrechts,84103WALLINGERerrechts. ,chunk_9,
12309,1221.0,N (SOCCHI),85360,8560 N Socchi Systeme der Evaluation der Logemerits SEL Instrument für die Evaluation qualitativer Projekte von Wohnungen im Rahmen des Bundesgesetzes zur Förderung des Bauens und des Eigentums an Wohnungen Bern Bundesamt für Wohnungswesen,85360N (SOCCHI)fice föder,chunk_6,
12310,1222.0,N (WULLSCHLEGER),84258/A,84258a Nf Wullschleger Koehn G Leitblatt für die Berechnung von Liegenschaften Werten Kommentar und Zusammenstellung GK,84258/AN (WULLSCHLEGER)ng:G.K'.) ,chunk_6,
12311,1223.0,N (WULLSCHLEGER),84258/B,84258b N. Wullschleger Koehn G. Die Wertschätzung der Liegenschaften,84258/BN (WULLSCHLEGER)schaften. ,chunk_6,
12312,1224.0,N 104,82884,828 S 4 N 104 Serie de prix pour travaux du bâtiment et génie civil 1970 1971,82884N 104970-1971. ,chunk_6,
12313,1225.0,N 223,82052,82052 N 223 Langenscheidt Lits Handwörterbuch Italienisch 1977,82052N 223... 1977. ,chunk_6,
12314,1226.0,N 223,82224,82224 N 223 Längenscheidt Ls Handwörterbuch Französisch 197677,82224N 223 1976/77. ,chunk_6,
12315,1227.0,N 223,82638.,82658H 223 Langenscheidt IS Handwörterbuch Englisch 1977,82638.N 223 ... 1977 ,chunk_6,
12316,1228.0,N. (FRAU MEIER),83209,83209 K Frau Meier Brügger Tobias Völlmy Louis Das Beispielplatzbuch Grafische Gestaltung und Illustrationen Ueli Frei Zürich Verlag Pro Juventute 30 cm 229 S,"83209N. (FRAU MEIER).[229] S, ",chunk_6,
12317,1229.0,N.O.G.,,HOG Nederlansche Onderwijzers Genootschap Amsterdam Jares 75 No G,"N.O.G.75, N.0,G.",chunk_6,
12318,1230.0,N/KELLENBERGER,82901,82901 N. Kellenberger Schönenberger W. Schweizerisches Zivilgesetzbuch,82901N/KELLENBERGERsetzbuch. ,chunk_6,
12319,1171.0,STAEDELI AD 570,82727,82727 Städeli Ad 570 Wahrig Gerhard Deutsches Wörterbuch mit einem Lexikon der deutschen Sprachlehre 1978,"82727STAEDELI AD 570. (1978), ",chunk_8,
12320,1172.0,STAEDELI AD 570,84028,84028 Städeli Ad 570 Versicherungswörterbuch Insurance Dictionary Dictionnaire d'assurance Dicionário de seguro Hrsg. von E. L. Müller Lutz 2. Auflage 1977,84028STAEDELI AD 570e] 1977). ,chunk_8,
12321,1173.0,STAEDTKE,6712,Staedtke Joachim Staedtke Joachim Anfänge und erste Blütezeit des Zürcher Buchdrucks illustriert Erster Band einer kleinen Publikationsreihe die auf das Jubiläum des 450jährigen Bestehens der Art Institute Orell Püseli AG im Jahre 1964 Überleiten will,6712JOACHIMSTAEDTKEleiten wil,chunk_8,
12322,1174.0,STAEHELIN,1008,Staehelin Adrian Staehelin Adrian Der Arbeitsvertrag Lfg I ff Zürcher Kommentar Band V2c 5 Zürich Schulthess Polygraphischer Verlag AG 1984 X 25 cm 21708239663453434535 ProvKarte,1008ADRIANSTAEHELINov.Karte. ,chunk_8,
12323,1175.0,STAEHELIN,,Staehelin Thomas s Aktienrecht neues für Unternehmer und Verwaltungäte kleiner und mittlerer Unternehmen KMU Mit Beiträgen von TS1,THOMASSTAEHELIN1 ... ]). ,chunk_8,
12324,1176.0,STAEHLE,,Staehle Erika s Daniels Lucilie Worthingham Catherine Muskelfunktionsprüfung,ERIKASTAEHLE prüfung. ,chunk_8,
12325,1177.0,STAEHLE,87199,Staehle Wolfgang H Staehle Wolfgang H Management Eine verhaltenswissenschaftliche Perspektive 7. Auflage überarbeitet von Peter Conrad und Jörg Sydow Vahlens Handbücher der Wirtschafts- und Sozialwissenschaften München Verlag Franz VA,87199WOLFGANG H.STAEHLEg Franz Va,chunk_8,
12326,1178.0,STAERKLE,,Staerkle Robert a. Ulrich Hana StR Personalplanung,ROBERTSTAERKLElplanung. ,chunk_8,
12327,1179.0,STAERKLE,4413,"Staerkle Robert. Staerkle Robert. Anpassung der Organisation an den Menschen. 2. Auflage. Betriebswirtschaftliche Mitteilungen Heft 10. Bern: Haupt, 1966. 52 S. 10050",4413ROBERTSTAERKLES.) 10050 ,chunk_8,
12328,1180.0,STAERKLE,85067,Staerkle Robert Staerkle Robert Dörler Karl Dräger Ulrike Aufgaben und Rollen der Organisatoren im Management Management Praxis Bern Stuttgart Verlag Paul Haupt 1985 21 cm 72 S 22 920,85067ROBERTSTAERKLE2 S 22920 ,chunk_8,
12329,1141.0,FRL.NIGGELER (B 583),86149,86149 Frl. Higgeler B 583 Langenscheidt Is Handwörterbuch Englisch Berlin Langenscheidt KG 1988 25 cm 1470 S,86149FRL.NIGGELER (B 583)m.1470 S. ,chunk_3,
12330,1142.0,FRL.OSTERWALDER (KA),85151,85151 Frl Osterwalder KA Langenscheidt L. S. Handwörterbuch Englisch Berlin 1985 25 cm 1470 S,85151FRL.OSTERWALDER (KA)m.1470 S. ,chunk_3,
12331,1143.0,FRL.OSTERWALDER (KA),85152,85152 Frl Osterwalder KA Langenacheidt L1 Handwörterbuch Französisch Berlin 1984 25 cm 1314 S,85152FRL.OSTERWALDER (KA)m.1314 S. ,chunk_3,
