id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
11658,1178.0,ROGGWILLER,1924,Roggwiller Hans Roggwiller Hans Der wichtige Grund und seine Anwendung in ZGB und OR Zürcher Beiträge zur Rechtswissenschaft NF Heft 208 Aarau Sauerlander 1960 184 S 5614,1924HANSROGGWILLER       /\ ,chunk_7,
11659,1179.0,ROGUIN,1445/1-3,Roguin Ernest Ernest La Science Juridique Pure Tome III Lausanne Rouge Cie 1925 1940 2786 Prof,1445/1-3ERNESTROGUIN.	(Prof.) ,chunk_7,
11660,1180.0,ROH,1679,Roh Henri Roh Henri. Fedéralismus politique et décentralisation économique et industrielle. L'exemple de la Suisse et du Valais. Sion: Industriel 1960. 427 p. 5865 9 Dr,1679HENRIROH    (Dr.) ,chunk_7,
11661,1221.0,ASSOCIATION,7437,Association Internationale de Securité Sociale AISS Sécurité sociale et économie nationale « Social security and national economy Études et Recherches Studies and Research Nol Forts Revue,7437ASSOCIATIONts.v.Revue,chunk_0,
11662,1222.0,ASSOCIATION,BV 59/1-4,3 K Association Internationale des Sociétés d'Assurance Mutuelle AISAM Lexikon Deutschland Lexikon Spanien Lexique Frankreich Lexikon Niederlande Lexikon Schweiz Lexique Belgique Ordbog Dänemark Dictionary Great Britain Glossario Italia,BV 59/1-4ASSOCIATIONo Italia; ,chunk_0,
11663,1223.0,ASSOCIATION,97197,Association Association Internationale des Sociétés d'Assurance Mutuelle Protokoll der Generalversammlung vom 18. Sept. 1964 in Zürich in deutscher franzosischer und italienischer Sprache Zürich 1964 74 S,97197ASSOCIATION	(74 S. ) ,chunk_0,
11664,1224.0,ASSOCIATION,19216,Association Association internationale du droit de l'assurance AIDA 5e Congrès mondial du droit des assurances AIDA Madrid 1978 3 vols Vol I Prévention et assurance 405 P. vol II Pollution et assurance 442 P. vol III Rapports généraux 291,"19216ASSOCIATION raui,291 ",chunk_0,
11665,1225.0,ASSOCIATION,19204,Assoziation Internationale du Droit de l'Assurance AIDA 4. Congres mondial Lausanne 1974 Sujet I i Camul des prestations recours und Subrogation en matière d'assurance privée et publique Kumul der Leistungen Regress und Subrogation in der,19204ASSOCIATIONtion in de,chunk_0,
11666,1226.0,ASSOCIATION,3156/1.2,Association Association Royale des Actuaires. Bereits 75. Jahrestag 1895 1970. L'utilisation de la recherche opérationelle II Problèmes liée à l'homogénéität des classes de risques. Coudentérg 1970,3156/1.2ASSOCIATIONerg 1970. ,chunk_0,
11667,1227.0,ASSOCIAZIONE,,Associazione Associazione fra gli exallievi del Politecnico Federale a Zurigo s Gesellschaft ehemaliger Studierender 1933,ASSOCIAZIONE..  1933. ,chunk_0,
11668,1228.0,ASSURANCE,2984,Assurance Assurance sur la vie Publiplus Union professionnelle des Entreprises d'Assurances belges et étrangères opérant en Belgique Illustration Bruxelles 1966 ff v 32 p,"2984ASSURANCE  (32 p,) ",chunk_0,
11669,1229.0,ASSURANCE,2064,Assurance X0 » £ Assurance 1 eur la vie Suisse Paris Assurance Vie 1939 43 S,2064ASSURANCE.	(43 S.) ,chunk_0,
11670,1230.0,ASSURANCE,19007,Assurances 17 o Assurance Companies Rule 1950 London Her Majesty's Stationery Office 195 25 x 16 cm 20 p,19007ASSURANCEcm. 20 p. ,chunk_0,
11671,1141.0,BRUEDERLIN,,Berlin Hans Berlin Hans Politik Uni Armee Eine zeitgemäße Anregung über dringliche Erfordernisse Basel 193 U6 S 1942 3987 Dr. Oberst,HANSBRUEDERLIN   Oberst),chunk_1,
11672,1142.0,BRUEDERLIN,,"Brücker, Pauls. Argus international de la presse Genève Zürich",PAULBRUEDERLINève/Zurich,chunk_1,
11673,1143.0,BRUEDERLIN,91370,Brüderlin Paul Brüderlin Paul Dokumentation von Zeitungsartikeln Druckschriften und Akten Ratschläge an private Sammler Zürich Selbstverlag des Verfassers 1968 23 S,91370PAULBRUEDERLIN   (23 S.),chunk_1,
11674,1144.0,BRUEDERLIN,98107,"Brüderlin, Paul. Brüderlin, Paul. Handbuch zur Erläuterung der Produkten, Effekten und Devisenkurse in der Schweizer Handelspresse. Zürich: SKV 1947. 181 S. 3 K 812 W Dr I",98107PAULBRUEDERLIN        /l,chunk_1,
11675,1145.0,BRUEDERS,,Bruders Pauls Meltzing Otto P. Bu Simon Wertheimer Kommentar zum Versicherungsstempelgesetz vom 3. Juli 1913 1913 648,PAULBRUEDERS.	1913-648,chunk_1,
11676,1146.0,BRUEDERS,,Bruders P. Bruders P. Lufttransportunterversicherung Veröffentlicht Deutsch Verf Vers Wissenschaft Heft 38 Berlin 1926 S. 194209™ Dir. Dr. 5,PBRUEDERSir.Dr.)	5',chunk_1,
11677,1147.0,BRUEGGEMANN,91429,"Brüggemann Ernst. Brüggemann Ernst. Internationales Investmentsparen Der intelligente Investor 2. Auflage. München: Verlag Moderne Industrie 1969. (8, 117 S)","91429ERNSTBRUEGGEMANN-8 , 117 S",chunk_1,
11678,1148.0,BRUEGGER,83209,Brusger Totolas Brügger Tobias Voellmy Louis Das Beispielplatzbuch. Grafische Gestaltung und Illustration von Ueli Frei 5. Teile Zürich Verlag Pro Juventute 1984 30 cm 229 S. 28 221,83209TOBIASBRUEGGER]  S28 221,chunk_1,
11679,1149.0,BRUEHLMANN,98217,Brühlmann Hans. Brühlmann Hans. Werkkatalog bearbeitet von Jakob Diggelmann und Jeannot Simmen. Oeuvrekataloge Schweizer Künstler hrsg. vom Schweizerischen Institut für Kunstwissenschaft. 1211 Basel: Friedrich Reinhardt Verlag München: Prest.,"98217HANSBRUEHLMANNhen, Prest",chunk_1,
11680,1150.0,BRUEHLMANN,1276,Bertlhlmann »Walther Brühlmann Walther Kommentar zum Bundesgesetz über die Banken und Sparkassen vom 8. November 1934 samt Vollziehungverordnung vom 26. Februar 1935 und Verordnung des Bundesgerichts betreff des Nachlassverfahrens von Banken und Sparkassen,1276WALTHERBRUEHLMANNparkassen ,chunk_1,
11681,1111.0,S-STEUERDIENST,86468,86468 S Steuerdienst Kommentar zum Aargauer Steuergesetz von Jürg Baur Marianne Klöti Weber Walter Koch Bernhard Meier Urs Usprung Muri Bern Cosmos Verlag AG 1991 24 cm 1264 S,86468S-STEUERDIENSTm.1264 S. ,chunk_8,
11682,1112.0,S-STEUERN,85356,85356 S Steuern Glanzmann Arthur Bibliographie des schweizerischen Steuerrechts Hrsg. Luzerner Institut für Abgaberecht 5 Bände Beckenried UFA Verlag AG Verlag für juristische Fachliteratur 1987 23 cm 5 Bde,85356S-STEUERNm. 5 Bde. ,chunk_8,
11683,1113.0,S-STEUERN,84857,84857 S Steuern Steuerberater aktueller für Unternehmen und Selbständigerwerbende Ein Sofortratgeter Hrsg. von Thomas Fischer Zürich Weka-Verlag AG 1986 23031 Loseblatt-Sammlung Band 17 vernichtet am 18.09.2024 gem. LANP,84857S-STEUERN gem. LANP,chunk_8,
11684,1114.0,S-STEUERN,85474,85474 S. Steuern Buhler Josef Steuerfolgen von Änderungen im Bestand der Beteiligten bei Unternehmungen Bern Stuttgart Verlag Paul Haupt 1986 23.7. XXXIX 477 S,"85474S-STEUERNIX,477 S. ",chunk_8,
11685,1115.0,S-STEUERN,85549,85549 S Steuern Zürich Kanton Zürcher Steuergesetze Textausgabe Von Ferdinand Zuppinger 2 Bände Zürich Schulthess Polygraphischer Verlag 1987 23 cm 2 Bde,85549S-STEUERNm. 2 Bde. ,chunk_8,
11686,1116.0,S-STEUERN,84354,84 554 S. Steuern Gantner Bronder Beate Die Besteuerung von Nutzungen und periodischen Leistungen im Zürcherischen Erbschafts- und Schenkungssteuerrecht Basel Basler Schnelltdruck Bernhard Schlattmann 1986 23 cm XXIX 195 S,"84354S-STEUERNIX,195 S. ",chunk_8,
11687,1117.0,S-STEUERN,84521,84521 S Steuern Oesch Patrick Kurt Rekurs und Beschwerde gegen Zürcherische Staatssteuerenschätzungen Zürich Schulthes Polygraphischer Verlag AG 1990 23 cm JCXIII 217 S,"84521S-STEUERNI,217  S. ",chunk_8,
11688,1118.0,ST. GALLEN,,St Gallen St Gallen Kanton Der stgallische GründertUëkschatger s Anleitung des Finanzdepartements des Kantons St Gallen für die amtlichen Grundattlückschatzer,ST. GALLENatzer ... ,chunk_8,
11689,1119.0,ST. GALLEN,5135/24,St Gallen St Gallen Kanton Kreis s e h r e i b e n über die Errichtung von Personalkörpersorgestiftungen und die Stiftungsaufsicht vom 4. Dezember 1967 mit Nachtrag zum Kreisschreiben St Gallen Departement des Innern 1981 21 cm 30 S 9250,5135/24ST. GALLEN30 S 9250 ,chunk_8,
11690,1120.0,ST. GALLEN / KANTON,83299,St. Gallen Kanton St. Gallen Kanton St. aller Steuerbuch Hrsg. von der Kantonalen Steuerverwaltung St. Gallen 2 Bände mit Nachträgen Neuausgabe 1999 3 Ordner Best-Nr. 13839a Gossau UCavelti G. Auslieferung 1992 23 cm,83299ST. GALLEN / KANTON. ^^	-23cm,chunk_8,
11691,1071.0,FRL. LEU (S),85413,"85413 Frl. Leu S. Ortslexikon. Neues Schweizerisches Ortslexikon, 23. Auflage. München/Luzern: Verlag C. J. Bucher GmbH 1984. 25 cm. 346 S.",85413FRL. LEU (S)m. 346 S. ,chunk_3,
11692,1072.0,FRL. MAAG BRAUCHLI (A),85565,85565 Frl Maag Brauehli A Langenscheidt L. s. Handwörterbuch Spanisch Berlin München Wien Zürich Langenscheidt KG 1986 1987 22 cm 656639 S,85565FRL. MAAG BRAUCHLI (A)56+639 S. ,chunk_3,
11693,1073.0,FRL. MEYER,82656,32656 Frl. Meyer Langenscheidt Taschenwörterbuch der französischen und deutschen Sprache,82656FRL. MEYER Sprache. ,chunk_3,
11694,1074.0,FRL. MOTTET (VM),81439,81439 Frl Mottet VM Wörterbuch der Datenverarbeitung mit Anwendungsgebieten in Industrie Verwaltung und Wirtschaft Dictionary Dictionnaire von Alfred Vittmann und Joel Klos 6. überarbeitete und aktualisierte Auflage München Roldengo,81439FRL. MOTTET (VM) R.Oldenbo,chunk_3,
11695,1075.0,FRL. MUSTANE (ES),85727,85727 YJintQtfb8gaoti S Versicherungswörterbuch Insurance Dictionary Dictionnaire d'assurance Dizionario assicurativo Karlsruhe Verlag Versicherungswirtschaft Milano Centro studi assicurativi Piero Sacerdoti 1974 12 cm 278 S,85727FRL. MUSTANE (ES)m. 278 S. ,chunk_3,
11696,1076.0,FRL. MUSTONE (ES),81341,Blatt 1341 Fräulein Mustone ES Valentin Robert Schnell Überblick Framework III Haar München Markt Technik Verlag AG 1988 17 cm 448 S,81341FRL. MUSTONE (ES)cm.448 S. ,chunk_3,
11697,1077.0,FRL. MUSTONE (ES),85758,85758 Frl. Mustone ES Langenscheidt Ls Handwörterbuch Französisch Berlin München Wien Zürich Langenscheidt K. 1988 25 cm 1514 S,85758FRL. MUSTONE (ES)m.1514 S. ,chunk_3,
11698,1078.0,FRL. MUSTONE (ES),85759,85759 Frl. Muatone ES. Langenscheidt L1a Handwörterbuch Italienisch. Berlin München Wien Zürich: Langenscheidt KG 1987. 220 m 558654 S,85759FRL. MUSTONE (ES)58+654 S. ,chunk_3,
11699,1079.0,FRL. MUSTONE (ES),85776,85776 Frl Muetone ES Langenheidt L1B Handwörterbuch Englisch Berlin München Wlen Z U Rieh New York Langenheidt KG 1988 250 B 1470 S,85776FRL. MUSTONE (ES) 1/470 S. ,chunk_3,
11700,1080.0,FRL. NIGGELER (AD),85584,85584 Frl. Niggeler AD Langenach Eidt L1s Handwörterbuch Französisch Berlin München Wien Zürich Langenscheidt KG 1984 1986 25cm 1314 S,85584FRL. NIGGELER (AD)m.1314 S. ,chunk_3,
11701,1151.0,DU PASQUIER,2865,Du Fasquier Louis Gustave Du Paequier Louis Gustav Leonhard Eulers Verdienste um das Versicherungswesen Saad Vierteljahrsschrift der Naturforschenden Gesellschaft in Zürich 1909 Zürich Zürcher Furrer 1909 27 S,2865LOUIS GUSTAVEDU PASQUIER   (27 S.),chunk_2,
11702,1152.0,DUBACH,,Dubach Elisa Bortoluzzis Bortoluzzi Dubach Elisa,DUBACH Elisa ...,chunk_2,
11703,1153.0,DÜBI,,Dubi Ernst Dubi Ernst 1884 1947s Schweizer Pioniere der Wirtschaft und Technik Band 16,"ERNSTDÜBIk,Band 16.",chunk_2,
11704,1154.0,DUBLER,98247,Dubler Anne Marie Dubler Anne Marie Siegrist Jean Jacques Wohlen Geschichte von Recht Wirtschaft und Bevölkerung einer frühindustrialisierten Gemeinde im Aargau Aarau Verlag Sauerländer 1975 23 cm 712 Sill G Engeli,"98247ANNE MARIEDUBLER         """,chunk_2,
11705,1155.0,DUBLIN,2278,Dublin Louis I. Dublin Louis I. A family of thirty million The story of the Metropolitan Life Insurance Company. Illustr. New York 1943 XVI 496 S.,"2278LOUIS I.DUBLINVI,496 P.)",chunk_2,
11706,1156.0,DUBLIN,3219,Dublin Louis I. Dublin Louis I. Mortality statistics of insured wage earners and their families 7111397 p. New York: Metropolitan Life Insurance Company 1929. 293 p.,3219LOUIS I.DUBLIN        5*,chunk_2,
11707,1157.0,DUBLIN,5301,Dublin Louie I 3 J °Dublin Louie I und Bessie Bunzel To be or not to be a study of suicide New York H. Smith and R. Haas 1933 X 443 P 2031,5301LOUIS I.DUBLIN43 P.)2031,chunk_2,
11708,1158.0,DUBLON,31003,Dubon K M Dubonf KM Norden R Monic B Non proportional reinsurance Amsterdam ARC Publications 1967 32 p,31003K.M.DUBLON.)	(32 p.),chunk_2,
11709,1159.0,DUBNIS (CH/VAS),86968,86968 Frau F.C. I.I.I.U. Peltzer Karl Normann Reinhard v. Das treffende Zitat Geist Weisheit Witz 12. Auflage Thun: Ott Verlag 1995 22 cm 777 S,86968DUBNIS (CH/VAS)2cm.777 S ,chunk_2,
11710,1160.0,DUBOIN,,Duboin Jacques Buboin Jacques. La Grande Révolution qui vient. Paris: Éditions Nouvelles 1934. 212 S.,JACQUESDUBOIN.	(212 S.),chunk_2,
11711,1151.0,KUPPER,12306,Kupper Alfred 23. Pä Kupper Alfred. Die allgemeinen Versicherungsbedingungen. Die Universität Zürich. Zürich: Juris Druck Verlag 1969. 23 cm. 120 S. 1956,12306ALFREDKUPPER120 S21956,chunk_5,
11712,1152.0,KUPPER,3124,Kupper Josef Kupper Josef. Sterblichkeitsforschung im Wandel der Zeit. Antrittsvorlesung STH Zürich vom 29. Januar 1980. 1980. 30 cm. 29 Bl. Tab. vervielfacht,3124JOSEFKUPPERlf.a Terf.,chunk_5,
11713,1153.0,KUPPER,97608,"Kupper Josef Kupper, Josef. Die Sterblichkeit heute Entwicklungstendenzen. Referat von Herrn Dr. J. K. stellvertretender Direktor anlässlich der Sitzung des Aufsichtsrates vom 10. Mai 1975 Zürich 1975 30 cm 27 Bl",97608JOSEFKUPPER0cm.27 Bl.,chunk_5,
11714,1154.0,KUPPER,31044,Kupper J. Die Entwicklung der Sterblichkeit in der schweizerischen Kollektivversicherung Mitt. Schweiz Versich. Math. 74/1974 H2 S. 259-268,31044J.KUPPER S.259-268,chunk_5,
11715,1155.0,KUPPER,31045,Kupper Josef 30 Kupper Josef Kapazitäts- und Hochstschadenversicherung Mitt. Vereinigte Schweiz Versich. Math 721972 H2 S 249 258,31045JOSEFKUPPERS.249-258.,chunk_5,
11716,1156.0,KUPPER,31046,Kupper Josef ¿JO ¿Kupper Josef Der 19. Internationale Kongress der Versicherungsmathematiker 1924 Juni 1972 in Oslo Mitt Vereinigung Schweizer Versicherungsmathematiker 71972 H 2 S 277 290,31046JOSEFKUPPERS.277-290.,chunk_5,
11717,1157.0,KUPPER,31049,Kupper J 340 Kupper J Contributions to the theory of the largest claim cover Astin Bull 1971 p 134-146,31049J.KUPPER. 134-146.,chunk_5,
11718,1158.0,KUPPER,5108/113,Kupper Josef Kupper Josef Bericht über das 7 ASTIN-Kolloquium 13 und 14. Juni 1968 in Berlin Blätter Ges. Versich. Math. Bd. VIII H. 4 Oktober 1968 S. 687-696,5108/113JOSEFKUPPER. 687-696.,chunk_5,
11719,1159.0,KUPPER,5110/25,"Kupper Josef. Kupper, Josef. Some aspects of cumulative risk. Reprinted from the Astin Bulletin Vol. III. London 1963. 19 p. Vom Verfasser",5110/25JOSEFKUPPER Verfasser,chunk_5,
11720,1160.0,KUPPER,97611,Kupper J. Kupper J. Demographische und volkswirtschaftliche Skizze der Schweiz im Jahrzehnt 1870–80 Vortrag Zürich 1962 30 cm 39 Bl,97611J.KUPPER0cm.39 Bl.,chunk_5,
11721,1161.0,WALLINGER,82038,82038 Wallinger Bosahardt Oakar. Die neue Zürcherische Einkommens- und Vermögenssteuer 1952,82038WALLINGERr.	(1952) ,chunk_9,
11722,1162.0,WALLINGER,82051,82051 Wallinger Zürich Kanton Verwaltungsgericht des Kantons Zürich Rechenschaftsbericht an den Kantonsrat 1960,82051WALLINGERat. I960- ,chunk_9,
11723,1163.0,WALLINGER,82076,82076 Wallinger Reimar August Zippinger Ferdinand Scharrer Erwin Kommentar zum Zürcher Steuergesetz Band I,82076WALLINGER. Band I. ,chunk_9,
11724,1164.0,WALLINGER,82124/3,821243 Wallinger Känzig Ernst Die eidgenössische Wehrsteuer Ergänzungsband,82124/3WALLINGERgs- band. ,chunk_9,
11725,1165.0,WALLINGER,82131,82151 Wallinger Langenscheidt Taschenwörterbuch der italienischen und deutschen Sprache,82131WALLINGER Sprache. ,chunk_9,
11726,1166.0,WALLINGER,82134,82134 Wallinger Grüninger Emanuel Studer Walter Praxis zum Basler Steuergesetz,82134WALLINGER- gesetz. ,chunk_9,
11727,1167.0,WALLINGER,82160,82160 Wallinger Schlumpf Arnold Bundesgerichtspraxis zum Doppelbesteuerungsverbot,82160WALLINGERs-verbot. ,chunk_9,
11728,1168.0,WALLINGER,82190,82190 Wallinger Reuter Hans Peter Die Lebensversicherung im Steuerrecht,82190WALLINGEReuerrecht ,chunk_9,
11729,1169.0,WALLINGER,82259,Wallinger Zivilgesetzbuch,82259WALLINGERzbuch ... ,chunk_9,
11730,1170.0,WALLINGER,82260,82260 Wallinger Obligationenrecht,82260WALLINGERecht  ... ,chunk_9,
11731,1161.0,MUSTER,,u sameater » amtliche zur Grundbuchdienstweiauzig Karlsruhe Chr Fr Müller 1901 V 277 S,"MUSTER(V,277 S.)",chunk_6,
11732,1162.0,MUSTER,86061,Muster Adrian Muster Adrian Erbschafts- und Schenkungssteuerrecht Das bernische Gesetz über die Erbschafts- und Schenkungssteuer Muri b. Bern Cosmos Verlag AG 1990 24 cm 551 S. 27655,86061ADRIANMUSTER1 S27655	™,chunk_6,
11733,1163.0,MUSTERBETRIEBE,,Musterbetriebe Musterbetriebe deutscher Wirtschaft 7 S. Piorkowski Kurt Die Benzin und Ölversorgung 1928,MUSTERBETRIEBE      1928,chunk_6,
11734,1164.0,MUSTERBRIEFE,84950,Musterbriefeliste Brief e erfolgreiche für alle geschäftlichen und privaten Vorgänge Ein praktischer Soforthelfer für rationelle und effektive Erledigung der Geschäftskorrespondenz Mit Benutzungshinweisen und Kommentierungen» Hrsg. von Roland Karrer,"84950MUSTERBRIEFEd Karrer, ",chunk_6,
11735,1165.0,MUSTERMESSE,ORG 481,Mustermesse Org 481 Mustermesse Schweizer Basel Offizieller Katalog,ORG 481MUSTERMESSEr Katalog.,chunk_6,
11736,1166.0,MUSTERREDEN,,Musterreden Musterreden erfolgreiche Für Führungskräfte Rhetorikhandbuch mit Musterreden praktischen Hinweisen zu Redepsychologie und Redetechnik Zitatenschatz von Manfred Rüdenauer Olaf J Böhme u.a. Zürich WBKA Verlag AG,"MUSTERREDENlag AG,   ",chunk_6,
