id,field_id,titel_autor,rasignatur,volltext,unique_key,file,field
24291,2436.0,LUTTE,7866/F,Lutte Luttela contre le gaspillage Paris Delmaa 1935 135 S 2147,7866/FLUTTE S.) 2147 ,chunk_5,
24292,2437.0,LUTTER,87369,"Lutter, Marcus. Europäisches Unternehmensrecht Grundlagen, Stand und Entwicklung nebst Texten und Materialien zur Rechtsangleichung. 4. vollständig überarbeitete und erweiterte Auflage. Zeitschrift für Unternehmens- und Gesellschaftsrecht.",87369MARCUSLUTTER Gesellsch,chunk_5,
24293,2438.0,LUTTMER,15512,Luttmer Gerhard Luttmer » Gerhard Die Neuwertversicherung von Wohn Geschäfts und landwirtschaftlichen Gebäuden Kritische Analyse der konventionellen und der gleitenden Versicherungsvorra sowie Reformvorschläge Schriftenreihe des Instituts für Vers,15512GERHARDLUTTMERs fUr Vers,chunk_5,
24294,2439.0,LUTZ,,Lutz Benedikt s Kaindl Hermann LB1 Tippold Peter Methodik der Softwareentwicklung,BENEDIKTLUTZung   ... ,chunk_5,
24295,2440.0,LUTZ,97377/62,Lutz Senno Lutz Beano Die finanzielle Führung der Unternehmung Orientierung der Schweizerischen Volksbank 62 Bern Schweizerische Volksbank 1976 30 cm 32 S Abt Graph Tab,97377/62BENNOLUTZraph.Tab. ,chunk_5,
24296,2451.0,FINTSCHIN,82435,82435 Fintschin Millauer Horat Rechtsgrundsätze der Gruppenversicherung 2. Auflage,82435FINTSCHIN.Aufläge. ,chunk_2,
24297,2452.0,FINZI,,Finzi Susannah S. Gilb Tom FS1 Principles of Software Engineering Management,SUSANNAHFINZInagement. ,chunk_2,
24298,2453.0,FIPPARD,,Pippard Richard G. S. Elderton. W. Palin F. R. C. The construction of mortality and sickness tables 1914,RICHARD C.FIPPARDles.	1914 ,chunk_2,
24299,2454.0,FIRE,3274,Fire Fire insurance rate making and kindred problems Studies by members of the Casualty Actuarial Society Compiled by the Educational Committee of the Society New York Casualty Actuarial Society 1960 155 p,3274FIRE (155 p.) ,chunk_2,
24300,2455.0,FIRMEN-,70730,Firmen Firmen- und Güterrechtsverzeichnis 1939 Kanton Zürich Mit 50 Februar Zu diesem Verzeichnis werden 2 Nachführungsbulletins aus gegeben abgeschlossen Ende Juni und Oktober 1939 Redaktion Handels- und Güterrechtsregister des Kantons Zürich,70730FIRMEN-ns Zürich ,chunk_2,
24301,2456.0,FIRMENNIEDERLASSUNG,,Pirmenni ederlaaaung Pirmenniederlassung in Spanien 2. erweiterte Auflage Stand Februar 1972 Herausgegeben von der Deutschen Handelskammer für Spanien Madrid 1972 50. Ausgabe 16 S. vervielfältigt 13818,FIRMENNIEDERLASSUNGlf. 13818 ,chunk_2,
24302,2457.0,FIRMENSIGNETE,ORD.132,Firmensignete Firmenzeichen Kurzbeschreibung verschiedener Firmenkennzeichen FuW Serie Firmensignete I in Finanz und Wirtschaft Nr 151979 ff. Zürich Verlag Finanz und Wirtschaft AG 1979 Zeitungsausschnitte,ORD.132FIRMENSIGNETEschnitte. ,chunk_2,
24303,2458.0,FIRMEN-SPORT,,FirmenSport FirmenSport Offizielles Organ des Schweizerischen Firmensportverbandes SFV und Zeitschrift für Sport und Betriebsgemeinschaft Jg 1950 unvollständig Basel 1950,FIRMEN-SPORTel 1950 - ,chunk_2,
24304,2459.0,FIRMENSPORT ZÜRCHER,,Firmenaport Zürcher FirmenSport Zürcher Officiales Organ der Region Zürich des Schweizerischen Firmenaportverbandes Jg l 1967,"FIRMENSPORT ZÜRCHERl, 1967 - ",chunk_2,
24305,2460.0,FIRMENVERZEICHNIS,,Firmenverzeichnis Firmenverzeichnis des Kantons Zürich 1973 Zürich Orell Füssli Verlag 1973,"FIRMENVERZEICHNISg, 1973 - ",chunk_2,
24306,2461.0,BESTAND,84434,Bestand an Computern in der Schweiz 1975 Effectif des ordinateurs en Suisse 1975 Freiburg Schweiz Institut für Automation und Operations Research der Universität Freiburg 1976 15185 «7,84434BESTAND 15185	«7 ,chunk_0,
24307,2462.0,BESTÄNDE,255,estando 255 Bestände der Lebensversicherungsunternehmen • Les portefeuilles des entreprises d'assurance sur la vie 1948 ff. 1969 Vorläufige Ergebnisse Bearbeitung Eidgenössischen Versicherungsamt Fortsetzung Bewegung der Versicherungsbestände,255BESTÄNDEsbestande ,chunk_0,
24308,2463.0,BESTÄTIGUNG,,Betätigung Betätigung wirtschaftliche in Österreichs Herr Ger Peter Lovrek 7. Auflage Wien Creditanstalt Bankverein 1981 15 cm 61 S,BESTÄTIGUNGcm. 6l S. ,chunk_0,
24309,2464.0,BESTEUERUNG,12187,Besteuerung 1 Jf Besteuerung der juristischen Personen und Steuerharmonisierung in der Schweiz Eine vergleichende Darstellung der kantonalen Gesetzesbestimmungen über die Besteuerung der juristischen Personen mit Aufsätzen über allgemeine Prob,12187BESTEUERUNGmeine Prob,chunk_0,
24310,2465.0,BESTEUERUNG,268,Besteuerung 268 Besteuerung die der Kapitalgewinne in der Schweiz Abhandlungen der Bank für Anlagewerte 1947 Sr 1 Zürich 1947 25 S,268BESTEUERUNG-	(25 S.) ,chunk_0,
24311,2466.0,BESTEUERUNG,87750,Besteuerung Besteuerung die indirekte der Versicherungsverträge in Europa 1998 Auf Versicherungsprämien zu zahlende Steuern Verfahren der Steuererklärung und der Steuerabführung Paris CEA Comité Européen des Assurances 1998 28 cm 144 S 37,87750BESTEUERUNG44   S. 37,chunk_0,
24312,2467.0,BESTEUERUNG,83982,Besteuerung Besteuerung die indirekte der Versicherungsverträge in Europa Stand 1. Oktober 1994 Paris CEA Comité Européen des Assurances 1994 A 30 cm 125 S 3316633756,"83982BESTEUERUNG66,33756, ",chunk_0,
24313,2468.0,BESTIMMUNGEN,12404,Bestimmungen Bestimmungen die allgemeinen des Bundesgesetzes über das internationale Privatrecht Referate und Unterlagen der Tagung vom 22. Oktober 1987 in Luzern Hrsg. von Yvo Hangartner Veröffentlichungen des Schweizerischen Instituts für Ver,12404BESTIMMUNGENts für Ver,chunk_0,
24314,2469.0,BESTIMMUNGEN,70058/C,Bestimmungen die Über den Zahlungsverkehr der Schweiz mit dem Ausland für den Internationalen Zahlungsausgleich Basel 1943 1943 4321,"70058/CBESTIMMUNGEN1943,4321 ",chunk_0,
24315,2470.0,BESTIMMUNGEN,97410,Bestimmungen Bestimmungen über die kantonalen und die wichtigsten kommunalen Beiträge an die Krankenversicherung Stand Oktober 1977 Solothurn Konkordat der Schweizerischen Krankenkassen 1977 A 30 cm 352 S vervielf,97410BESTIMMUNGENervielf * ,chunk_0,
24316,2421.0,PETURNING,,"Brück, E. Brück, E. Reichsgesetz über den Versicherungsvertrag nebst dem zugehörigen Einführungsgesetz Vom 30 Mai 1908 7. Auflage Guttentagsche Sammlung Deutscher Reichsgesetze Nr 83 Berlin W de Gruyter & Co 1932 (VIII 563 56 S)","ANNAPETURNING   Gulag, ",chunk_6,
24317,2422.0,PETZOLD,83866,Petzold Charles »a« Petzold Charles Programmierung unter Microsoft Windows 3.1 Lehrgang aus dem Amerikanischen von Arne Schäpers Mit Diskette Unterschleißheim Microsoft Press Deutschland 1992 A 25,83866CHARLESPETZOLD92).	A	-25,chunk_6,
24318,2423.0,PEYER,1325,Peyer Bernhard v J Peyer Bernhard Die Haftpflichtversicherung des Motorfahrzeughalters nach dem Bundesgesetz über den Motorfahrzeug- und Fabrikationsverkehr vom 15. März 1932 Zürcher Beiträge zur Rechtswissenschaft N F Heft 40 Aarau Sau,1325BERNHARDPEYERAarau:Saue,chunk_6,
24319,2424.0,PEYER,,"Peyer Hans Conrad, S. Vogt Emil Meyer Ernst P. H. C. Zürich von der Urzeit zur Mittelalter",HANS CONRADPEYERtelalter. ,chunk_6,
24320,2425.0,PEYER,12168,Peyer Jürg Peyer Jürg Der Widerruf im schweizerischen Auftragrecht Zürcher Beiträge zur Rechtswissenschaft 455 Zürich: Schulthezi Polygraphischer Verlag 1974 23 cm 202 S. 14518,12168JUERGPEYER S. 14518 ,chunk_6,
24321,2426.0,PEYER,93279,"Peyer Kurt Payer, Kurt Ausmaas und Bedeutung des Auslandkapitels in der Schweiz Diss Hochschule St Gallen für Wirtschafts- und Sozialwissenschaften Zürich Juris Druck 7. Auflage 1971 23 cm 269 S 12304",93279KURTPEYER S. 12304 ,chunk_6,
24322,2427.0,PEYER HEFTI,,Peyer Hefti Hans Conrad s Jahre 50 Therma AG Schwanden,HANS CONRADPEYER HEFTISchwanden ,chunk_6,
24323,2428.0,PEYER IM HOF,,Peyerimïïof J. F. Peyer ira Hof J. F. Heue Beiträge zur Beleuchtung der Währungsfrage Berlin Puttîcajnmer Mühlbrecht 1898 45 S 58B X,J.F.PEYER IM HOF       X? ,chunk_6,
24324,2429.0,PEYRONNET,6119,Peyronnet Albert T. Peyronnet Albert Le Ministère du Travail 1906 192 Paris Berger Levrault 1924 240 S. 1049,6119ALBERTPEYRONNETp.) 1049. ,chunk_6,
24325,2430.0,PEZOLD,,Pezolet Alfreds Jahre 150 Schweizerische Mobiliar Versicherungs-Gesellschaft 1826 1976 Von AP1,ALFREDPEZOLDP1    ... ,chunk_6,
24326,2361.0,COME,87936,"Come si legge Il Sole 24 Ore per capire l'economia Testi di Giuliano Boggiali, Roberto Capezzuoli e A cura di Fabrizio Galimberti, Riccardo Sabbatini, Gian Luigi Simone. 4ª edizione aggiornata e ampliata, la ristampa Milano: Il Sole 24 Ore",87936COMESole 24 Or,chunk_1,
24327,2362.0,COMELLI,85364,Gemelli Gerhard Cornell Gerhard Training als Beitrag zur Organisationsentwicklung Handbuch der Weiterbildung für die Praxis in Wirtschaft und Verwaltung Band 4 München: Carl Hanser Verlag 1985 23 cm 46 S 28790,85364GERHARDCOMELLI S. 28790 ,chunk_1,
24328,2363.0,COMETTA,,Cornetta F. Iavios Schreiber Alfred Fachwörterbuch Schuldbetreibung und Konkurs überarbeitet von Moritz Bächler François Mudry und FC,FLAVIOCOMETTAd F'C'. - ,chunk_1,
24329,2364.0,COMITÉ,2986,C o m i t é Comité d'action pour la productivité dans l'assurance CAPA Le public et nous que pensèrent de la assurance de nous-mêmes de nos sociétés Cette brochure présente les principaux résultats d'une étude de motivation réalisée à lini,2986COMITÉée à l'ini,chunk_1,
24330,2365.0,COMITÉ,97625,Comité Européen des Assurances CEA Principales prises de position du Comité Européen des Assurances en 1990 Paris Secrétariat général 1991 30 cm 120 p,97625COMITÉ. 120  p. ,chunk_1,
24331,2366.0,COMITÉ,97529,Comité Comité Européen des Assurances 10. Internationales Rechtskolloquium Lissabon 1983 Themen I II Thema I deutsch und französisch Thema II Deutsch Paris: Impr. 1983. 30 cm. 3 Teile,97529COMITÉm 3 Teile ,chunk_1,
24332,2367.0,COMITÉ,93474,Comité Comité Européen des Assurances 9e Colloque juridique International Bruxelles 36 octobre 1980 Paris Librairie générale de droit et de jurisprudence 1981 A 24 cm VIII 118 p,"93474COMITÉII,118 p. ",chunk_1,
24333,2368.0,COMITÉ 6E,97339,Comité Comité Européen des Assurances Colloque juridique international Zurich 8.11 octobre 1971 Zurich 1971 30 cm 112.032 p,97339COMITÉ 6E0+32   p. ,chunk_1,
24334,2369.0,COMMENT,97450,Comment apprendre un métier conçu et rédige par JBDû pont Marie Anne Muller et Sylvia Stegmann 2e édition La Suisse Brochure Ho2 en français et en allemand Lausanne La Suisse 1976 28 x 15 cm 81 pill,97450COMMENT81 p.ill. ,chunk_1,
24335,2370.0,COMMENTAIRE,,Commentaire de la loi générale sur les contributions publiques articles 60 à 75 Imposition des personnes morales S. Loaali Pierre Alain Commentaire de la loi générale sur les contributions publiques,COMMENTAIREiques ... ,chunk_1,
24336,2451.0,ZACHER,,Zacher Zacher Leitfaden zur Arbeiter Versicherung des Deutschen Reichs Neu zusammengestellt für die Welt Ausstellung in Paris 1900 Berlin: Asher Co 1900 50 S J • C ff Dr Geh Regierungsrat,ZACHERrungsrat) ,chunk_9,
24337,2452.0,ZACHER,2601/1-5,Zacher Zacher Die Arbeiterversicherung im Auslande Heft 118 in 5 Banden Berlin ATroschel 1896 1908 59 7 Dr. Regierungsrat,2601/1-5ZACHERrungsrat) ,chunk_9,
24338,2453.0,ZACHER,,Zacher Charles Zacher Charles Unsere Außenorganisation Referat von Herrn VizeDirektor G. H. Z. für den Einführungskurs vom 27. Februar 1946 für neu eingetretene Angestellte des Innendienstes der Schweizerischen Lebensversicherungs- und Rentenanstalt,CHARLESZACHERentanansta,chunk_9,
24339,2454.0,ZACHER,84420,Zacher Hans P. Zacher Hans F. Sozialgesetzbuch SGB Textausgabe mit Hinweisen Percha am Starnberger See Verlag R. Schulz 1976 20 cm Losebl. Ausg. l. Ordner,84420HANS F.ZACHER l Ordner ,chunk_9,
24340,2455.0,ZACHOKKE,83072,Zschokke Zschokke Aktiengesellschaft Conrad Zschokke Genf 1872–1972 Festschrift Genf 1972 31x29 cm XXI 95 S. ill. G. 1006,83072ZACHOKKE. G  1006 ,chunk_9,
24341,2456.0,ZAECH,,Zach Berthold Zachbertbold Das Verbot der Doppelbesteuerung in Beäug auf die juristischen Personen und Gesellschaften Diss. Univ. Zürich St. Gallen Tsohudy 1941 169 S 1943 4457,"BERTHOLDZAECH943,4457. ",chunk_9,
24342,2457.0,ZAECH,86959,Zach Roger Zach Roger Hrsg. Das neue schweizerische Kartellgesetz Zürich Schulthess Polygraphischer Verlag AG 1996 A 23 cm XXVIII 202 S 34903,86959ROGERZAECH S. 34903 ,chunk_9,
24343,2458.0,ZAECH,1009,Zach Roger fCsCJ Zach Roger Stellvertretung Kommentar zu Art 3240 OR Erläutert von RZ unter Mitarbeit von Hans Rainer Künz der Berner Kommentar Band VII Abtlg 2 Teilband 2 Unterteilband Bern Verlag Stampfli Cie AG 1990,"1009ROGERZAECHG,   1990.",chunk_9,
24344,2459.0,ZAHAVI,,a h a v i Rons Mowbray Thomas J ZR1 The essential CORBA Systems integration using distributed objects,RONZAHAVI ob3ects. ,chunk_9,
24345,2460.0,ZAHLEN,91594,Zahlen Zahlen aus dem schweizerischen Gesundheitswesen Ausgabe 1979 Zürich Schweizerische Bankgesellschaft 1979 16 cm Faltprospekt,91594ZAHLENprospekt. ,chunk_9,
24346,2351.0,GRAM,,GrajdfJ P. Über partielle Ausgleichung mittels Orthogonalfunktionen. Mitt. Verschweizer Versicherungsmathematiker Heft 10 Bern Stäpfli 1915. 23 S.,J PGRAM.	(23 S.) ,chunk_3,
24347,2352.0,GRAMBERG,,Gramberg Wilhelm s Böhlner Paul Eugen und W G Der Risikogewinn in der Lebens- und in der Invaliditätsversicherung 1906,WILHELMGRAMBERGng.	1906. ,chunk_3,
24348,2353.0,GRAMM,,Gramm Hans s Gesetzbuch bürgerliches,HANSGRAMMgerliches ,chunk_3,
24349,2354.0,GRAMMAIRE,4590,Grammaire de l'Académie française Paris Firmin Didot Cie 1932 X 252 p. 1919,4590GRAMMAIREp.) 1919. ,chunk_3,
24350,2355.0,GRAMMATIKEN,,Grammatiken und Wörterbücher des Schweizerdeutschen in allgemein verständlicher Darstellung betreut vom Bund für Schwyzertütsch Band III a Lieber Albert Bächtold Jacques M Zürich Deutsches Wörterbuch,"GRAMMATIKENrbuch .., ",chunk_3,
24351,2356.0,GRANACHER,,Granacher Albert S. Leitfaden der Invalidenversicherung,"ALBERTGRANACHERicherung, ",chunk_3,
24352,2357.0,GRANACHER,322,Granacher Albert O 22 Granacher Albert Das Katastrophenrisiko in der Sozialversicherung des Bundes Sonderabdruck aus Schweizerische Zeitschrift für Sozialversicherung 1966 Heft 4 Bern Stämpfli 1966 22 S,322ALBERTGRANACHER.	(22 S.) ,chunk_3,
24353,2358.0,GRANADO,,"Granado Predaro et Grands Les de l Assurance Européenne
The leading European insurers
Ouvrage conçu et réalisé par FG1",FRÉDÉRICGRANADO'G1   ... ,chunk_3,
24354,2359.0,GRANDELL,31163,Grandeil Jan. Aspecte of risk theory Springer series in statistics Probability and its applications New York Springer Verlag 1991 24craX 175 P 29047,31163JANGRANDELL  P 29047 ,chunk_3,
24355,2360.0,GRANDIS,,"Grandis Valentino Grandis Valentino Donati Mario. Dizionario tedesco Italien für die Medizin. 4. Auflage. Neuauflage. Torino: Rosenberg Sellier 1950. XII, 628 S. 7185",VALENTINOGRANDIS p.) 7185 ,chunk_3,
24356,2471.0,JUNG,,Jung Jans Gröntierg Albert Larsson Tage J J Diabetes in Sweden Stockholm 1967,JANJUNGolm 1967. ,chunk_4,
24357,2472.0,JUNGBLUT,,Jungblut Michael S. Peter Laurence Hullt Raymond Das Peterprinzip oder die Hierarchie der Unfähigen,MICHAELJUNGBLUTnfähigen. ,chunk_4,
24358,2473.0,JUNGBLUTH,,Jungbluth H. A. Einführung neuer Mitarbeiter,A.JUNGBLUTHtarbeiter ,chunk_4,
24359,2474.0,JUNGE,,Junge Walter S. Fischtier Rene und W. J. Netto Deckungskapitalien auf Grundlage der Allgemeinen Deutschen Sterbetafel 1924 1926,WALTERJUNGE924-1926. ,chunk_4,
24360,2475.0,JUNGER,81972,Junger Martin Junger Martin Die steuerliche Planung in der Unternehmung Betriebswirtschaftliche Studien Heft 36 Zürich Polygraphischer Verlag 1958 XIII 156 S. 5695,81972MARTINJUNGER S.) 5695 ,chunk_4,
24361,2476.0,JUNGFRAUBAHN,,Junfifraubahn seit 50 Jahren Bahnstation Jungfraujoch,JUNGFRAUBAHNgfraujoch ,chunk_4,
24362,2477.0,JUNGUNTERNEHMER,87965,Jungunternehmer Jungunternehmer Leitfaden Das System zum Erfolg für Firmengründer und KMU Hsger Beat Schillig Pius Küng Mit Nachträgen Zürich WEKA Verlag AG 1998 32 cm Loseblatts,87965JUNGUNTERNEHMERatt-S Ig. ,chunk_4,
24363,2478.0,JUNKER,,Junker Beat s. Helvetia Politica Schriften des Forschungszentrums für Geschichte und Soziologie Vol. III,BEATJUNKERVol.III.) ,chunk_4,
24364,2479.0,JUNOD,93343,Junod Etienne «3 3 43 Junod Etienne Über und innerbetriebliche Mitbestimmung der Mitarbeiter aus der Sicht der Unternehmung Nach einem am 45. Juli 1974 anlässlich der öffentlichen Vortragstagung Die Mitwirkung des Mitarbeiters in der Unternehmung,93343ETIENNEJUNODnternehmun,chunk_4,
24365,2480.0,JURA,,Jura Jeder Kantonsdialog Heft 141 1977 Zusammenstellung über den werdenden Kanton Jura A,"JURAJura]. A, ",chunk_4,
24366,2441.0,SCHMIDT,87951,Schmidt Götz Schmidt Götz Organisatorische Grundbegriffe 11. Auflage Schriftenreihe Der Organisator Band 3 Giessen Verlag Dr. Götz Schmidt 1997 24 cm 152 S 37844 W,87951GOETZSCHMIDTS 37844	W ,chunk_7,
24367,2442.0,SCHMIDT,85985,Schmidt Götz Schmidt Götz Methode und Techniken der Organisation 8 völlig überarbeitete und erweiterte Auflage Schriftenreihe Der Organisator Band 1 Gießen Verlag Dr. Götz Schmidt 1989 24 cm 374 S 27247,85985GOETZSCHMIDTS 27247	™ ,chunk_7,
24368,2443.0,SCHMIDT,85986,Schmidt Götz Schmidt Götz Organisatorische Grundbegriffe 8. Auflage Schriftenreihe Der Organisator Band 3 Gießen Verlag Götz Schmidt 1988 24 cm 110 S. 27247,85986GOETZSCHMIDT0 S 27247 ,chunk_7,
24369,2444.0,SCHMIDT,85987,Schmidt Götz Schmidt Götz Grundlagen der Aufbauorganisation Schriftenreihe Der Organisator Band 5 Giessen Verlag Dr. Götz Schmidt 1985 24 cm 293 S 27247,85987GOETZSCHMIDT3 S 27247 ,chunk_7,
24370,2445.0,SCHMIDT,2898,Schradt Gunter Schmidt Günter Der optimale Versicherungsbestand Schriftenreihe des Instituts für Versicherungswissenschaft an der Universität Köln Neue Folge Heft 24 Berlin: Duncker & Humblot C 1968. 148 S.,2898GUENTERSCHMIDT_	(148 S.),chunk_7,
24371,2446.0,SCHMIDT,6114,"Schmidt H. Schmidt J. H. Das Reichsgesetz über den Versicherungsvertrag nebst zugehörigen Einführungsgesetz vom 30. Mai 1908. Textausgabe mit Einleitung, ausführlichem Sachregister sowie einer Zusammenstellung der zwingenden Vorschriften des Gesetzes.",6114H.SCHMIDTn des Gese,chunk_7,
24372,2447.0,SCHMIDT,,Schmidt Hans Bräunlich Keller Irmtraud Bojany Peter SH Arbeitsrecht Hilfe für Arbeitnehmer und Arbeitgeber,HANSSCHMIDT- geber . ,chunk_7,
24373,2448.0,SCHMIDT,3048,Schmidt H. Schmidt H. C. Zahlenbuch Produkte aller Zahlen bis 1000 mal 1000 Ein Hilfsrechenbuch das alle Multiplikationen erspart und das übrige Zahlenrechnen außerordentlich abkürzt Entworfen von C. Cario Ascher Leben Haller Dr. 1896,3048H.   CSCHMIDT.   1896.	,chunk_7,
24374,2449.0,SCHMIDT,,Schmidt Hanspeter s Comptoir Suisse Lausanne Goldenes Buch,"HANSPETERSCHMIDTes  Buch, ",chunk_7,
24375,2450.0,SCHMIDT,,Schmidt Joachim W s Datenbank Handbuch Hrsg. von Peter G lockemaan und JWS1,JOACHIM W.SCHMIDTS1    ... ,chunk_7,
24376,2351.0,THALMANN -ANTENEN,12161,Thalmann Antenen Hélène Thalmann Antenen Hélène Die Institution der Sozialgerichtsbarkeit insbesondere die Gerichtsbarkeit auf dem Gebiet des Arbeitsrechts und der sozialen Sicherheit Zürcher Schriften zum Verfahrensrecht Heft 2 Zürich Schulth,12161HELENETHALMANN -ANTENENh:)Schulth,chunk_8,
24377,2352.0,THALMANN -ANTENEN,12501,Thalmann Antenen Hélène 5 O Thalmann Antenen Helens Die Stellung der Frau im Schweizerischen Familien- und Erbrecht Schriftenreihe des Bundes Schweizerischer Frauenvereine Zürich Schulthess 1958 8° 67 S 11602,12501HELENETHALMANN -ANTENEN S. 11602 ,chunk_8,
24378,2353.0,THALMANN -ANTENEN,94283,Thalmann Antenen E. E. Le N E 94283 Thalmann Antenen Hélène Die Allgemeinverbindlichkeit der Gesamtarbeitsverträge Zürich: Polygraphischer Verlag 1944 146 S. K. 66 Driur • J,94283HELENETHALMANN -ANTENENiur.) • J ,chunk_8,
24379,2354.0,THALWIL,,T h a 1 w i l Tïialwil Uebersichtïtsplan 1976 Gemeinde Thalwil 15000,THALWIL   1:5000 ,chunk_8,
24380,2355.0,THAYER,,Thayer Richard Hs Software engineering A European perspective by RHT1,RICHARD H.THAYER'H.T1 ... ,chunk_8,
24381,2356.0,THE GENEVA PAPERS ON RISK AND INSURANCE GENEVA,,13. Das Geneva-Papier über Risiko und Versicherung Geneva Geneva Papier Risiko und Versicherung Band Nr Monat 19 S,"THE GENEVA PAPERS ON RISK AND INSURANCE GENEVA 19.., p. ",chunk_8,
24382,2357.0,THEES,,T h e e 8 Theee Zur zweiten Verordnung zur Ergänzung und Änderung des Versicherungsvertragsgesetzes Saad Zeitschrift Deutsche Justiz 1943 Heft 21 22 1920 Berlin: R. Deckers Verlag 1943 4 S 1944 9998 W,"THEES4,4998.	W ",chunk_8,
24383,2358.0,THEILER,,"Theiler, Oskar. Das Vormundschaftsrecht nach den Zürcherischen Rechtsquellen. Ein Beitrag zur Zürcherischen Rechtsgeschichte. Diss. Univ. Zürich. Zürich: Rütli Buchdruck 1926. 148 S.",OSKARTHEILER          ,chunk_8,
24384,2359.0,THEIMER,,Theiraer W a lter s SalingS e B brsenjaìirbuch,"WALTERTHEIMERaìirbuch, ",chunk_8,
24385,2360.0,THEIS,,T h e i s J s Von der Thüsen Ernst u JT Steuerinstruktionen,JTHEISruktionen ,chunk_8,
24386,2441.0,LUTZ,4069,Lutz Benno Lutz Senno Die Aussagefähigkeit des Rechnungswesens St. Galler wirtschaftswissenschaftliche Forschungen Bd. 20 Zürich St. Gallen Polygraphischer Verlag 196 237 S. 7163,4069BENNOLUTZ S.) 7163 ,chunk_5,
24387,2442.0,LUTZ,87535,Lutz Christian Lutz Christian Leben und Arbeiten in der Zukunft 2. Auflage München Wirtschaftsverlag Langen Müller Herbig 1997 24cm 335 S 36963,87535CHRISTIANLUTZ S. 36963 ,chunk_5,
24388,2443.0,LUTZ,,Lutz F A a Europäische Probleme aus Wirtschaft und Politik,F.A.LUTZd Politik ,chunk_5,
